row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
59989,4072,4095,4095,4095,4095,4093,4095,3816
59990,3956,4095,4095,4095,4095,3960,4092,3098
59991,3606,4095,4095,4095,4006,3550,3986,1721
59992,2924,4002,3940,4095,3533,2658,3471,316
59993,2018,3480,3296,3936,2353,1165,1990,267
59994,988,2554,2176,3169,570,303,308,255
59995,312,965,411,1444,292,280,274,252
59996,296,337,299,343,281,280,268,252
59997,289,296,280,288,282,296,268,252
59998,289,286,276,274,288,652,269,253
59999,288,284,274,271,308,2716,271,253
60000,287,282,275,269,860,3508,281,253
60001,288,282,274,269,2542,3544,304,253
60002,289,284,274,272,2932,3548,308,252
60003,286,281,274,268,3200,3560,318,253
60004,287,282,274,270,3375,3567,319,253
60005,289,283,276,274,3516,3568,314,252
60006,288,281,276,280,3574,3556,309,252
60007,286,280,274,292,3584,3494,298,252
60008,286,280,274,327,3580,2900,278,252
60009,286,281,276,982,3578,1229,267,251
60010,288,282,276,1784,3572,317,266,251
60011,288,282,277,1924,3558,308,266,252
60012,289,281,278,1877,3538,306,264,252
60013,290,281,277,1811,3512,296,265,252
60014,293,284,278,1754,3482,286,265,252
60015,304,285,277,1680,3468,280,266,251
60016,331,296,277,1610,3452,279,265,252
60017,527,369,278,1537,3456,279,267,253
60018,888,1494,289,1483,3468,284,266,251
60019,937,2798,332,1701,3502,296,265,252
60020,935,3452,1669,2284,3532,317,265,252
60021,878,3516,3164,2936,3540,325,265,252
60022,642,3524,3525,3420,3542,317,265,252
60023,361,3512,3532,3524,3548,317,265,251
60024,306,3308,3528,3532,3544,580,265,250
60025,291,2593,3516,3524,3548,1776,265,251
60026,285,1003,3460,3506,3546,2592,266,249
60027,283,307,2374,3432,3545,2244,265,250
60028,284,283,339,3252,3536,1792,267,251
60029,283,279,279,1980,3524,1370,268,251
60030,284,277,273,319,3516,948,267,252
60031,284,278,270,283,3460,339,267,253
60032,285,276,272,284,2876,283,265,252
60033,286,278,273,284,788,274,265,250
60034,288,278,273,278,287,274,265,251
60035,303,281,275,273,282,276,266,252
60036,730,286,280,274,285,278,266,253
60037,2418,325,298,277,299,291,266,257
60038,3789,1478,802,298,612,510,272,285
60039,4095,3304,2860,917,2756,2776,398,2735
60040,4095,4072,3964,2680,3956,4024,3520,4076
60041,4095,4095,4095,3788,4095,4095,4095,4095
