row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
32014,286,277,1344,2468,1600,271,266,251
32015,286,276,2044,3310,2500,272,266,251
32016,285,276,2514,3428,3055,278,265,251
32017,286,278,2586,3450,3374,285,266,250
32018,285,278,2626,3464,3438,292,267,250
32019,285,277,2762,3471,3470,295,266,251
32020,286,278,2941,3480,3488,295,266,252
32021,286,278,3168,3480,3500,294,266,251
32022,286,279,3360,3280,3472,290,265,252
32023,286,280,3416,2594,3385,280,266,252
32024,286,281,3424,2120,3160,273,265,251
32025,288,281,3428,2236,2212,272,266,252
32026,289,281,3417,2672,472,279,267,251
32027,299,280,3306,3168,320,332,266,251
32028,370,282,3088,3388,2194,2788,267,252
32029,1920,290,2968,3480,3500,3327,268,252
32030,3308,322,3069,3485,3544,3436,268,252
32031,3592,1258,3288,3496,3552,3464,267,252
32032,3604,2624,3444,3502,3556,3462,266,252
32033,3594,3489,3520,3512,3548,3437,265,251
32034,3444,3564,3521,3500,3530,3316,266,253
32035,2394,3480,3460,3448,3452,2680,266,252
32036,855,2598,2746,2873,2682,870,266,251
32037,299,770,547,1176,333,282,264,251
32038,286,294,278,290,277,270,266,251
32039,284,278,270,265,275,268,264,252
32040,285,275,269,262,274,269,264,252
