row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
56226,303,1293,3157,263,280,274,275,254
56227,319,2479,3476,278,279,276,276,253
56228,328,3134,3522,326,279,278,276,253
56229,335,3512,3551,1676,280,278,276,253
56230,332,3564,3564,3204,280,277,275,253
56231,328,3570,3567,3406,280,275,275,252
56232,327,3574,3569,3422,280,276,274,252
56233,323,3572,3568,3428,279,272,273,252
56234,321,3568,3567,3428,277,274,271,253
56235,324,3564,3556,3428,279,272,271,253
56236,322,3557,3502,3420,279,272,273,253
56237,319,3550,3041,3281,278,272,271,252
56238,320,3544,1726,1464,276,274,272,252
56239,318,3548,517,285,276,273,270,251
56240,315,3548,494,262,275,272,270,252
56241,305,3514,1496,262,276,272,271,251
56242,293,3364,2682,264,276,272,269,251
56243,288,2966,3234,269,273,272,272,253
56244,287,2493,3456,277,276,271,270,252
56245,284,1940,3512,300,276,272,269,253
56246,285,1441,3520,721,280,286,268,251
56247,284,1289,3526,1834,328,1130,270,252
56248,285,1197,3540,2740,2596,3364,272,253
56249,285,913,3544,3196,3520,3501,282,251
56250,284,566,3540,3407,3588,3521,298,252
56251,284,329,3529,3512,3596,3535,478,253
56252,283,299,3534,3534,3604,3551,1628,253
56253,284,300,3544,3548,3600,3557,2884,253
56254,285,318,3548,3544,3604,3558,3174,253
56255,283,355,3549,3544,3604,3560,3135,252
56256,284,375,3552,3548,3604,3556,3128,253
56257,285,386,3556,3542,3584,3535,3096,253
56258,285,392,3544,3525,3562,3252,2986,253
56259,284,331,3460,3492,3450,1582,2844,253
56260,286,300,2425,3306,2056,306,1904,251
56261,285,285,358,1764,295,273,278,252
56262,287,279,277,299,276,270,268,253
56263,287,278,269,265,275,270,267,253
56264,305,277,267,262,275,272,266,256
