row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
60735,3887,4095,4095,4095,4095,4095,4095,4093
60736,3628,4095,4095,4095,4095,4095,4095,4056
60737,3284,4095,4095,4095,4095,4095,4095,3976
60738,2848,4095,4095,4095,4095,4092,4095,3768
60739,2212,4056,4092,4095,4080,4004,4088,2778
60740,1162,3872,3992,4095,3973,3564,4000,384
60741,318,3081,3404,4037,3236,1733,3596,264
60742,280,1676,1638,3770,1037,300,1380,254
60743,270,344,301,2454,299,286,297,253
60744,268,289,274,459,293,288,285,254
60745,267,276,268,282,293,289,284,254
60746,267,271,265,265,293,288,285,253
60747,268,269,267,261,296,291,286,254
60748,267,268,265,260,306,297,288,253
60749,268,268,266,261,939,311,292,255
60750,267,268,265,262,3136,360,293,256
60751,267,270,266,262,3540,1211,294,256
60752,267,267,266,265,3613,1978,294,256
60753,267,269,265,268,3644,2597,297,256
60754,267,268,266,274,3664,3104,298,255
60755,268,268,267,290,3680,3360,302,256
60756,266,268,266,332,3672,3476,304,256
60757,267,269,268,1283,3633,3473,304,256
60758,266,270,268,2356,3532,3282,307,257
60759,267,269,269,2868,2816,2696,311,256
60760,266,269,269,3100,996,1858,310,257
60761,267,268,274,3236,349,1185,315,256
60762,267,268,277,3311,337,612,320,254
60763,267,268,285,3332,334,392,327,256
60764,267,268,294,3290,340,404,339,257
60765,267,267,302,3198,343,396,361,258
60766,268,269,313,3012,345,419,384,257
60767,267,268,323,2608,346,443,457,257
60768,268,268,334,2095,352,443,584,258
60769,267,269,337,1648,350,402,652,257
60770,267,268,331,1310,348,377,741,258
60771,267,269,323,1054,345,383,358,258
60772,267,270,313,911,348,412,347,260
60773,267,270,305,836,350,413,342,260
60774,266,269,297,860,353,446,346,258
60775,267,270,289,986,369,616,346,260
60776,268,267,283,1134,367,576,346,260
60777,266,269,277,1308,372,598,350,260
60778,266,269,272,1540,372,667,355,260
60779,268,269,271,1812,391,719,364,261
60780,266,267,270,2088,421,777,388,263
60781,265,268,269,2212,459,906,423,263
60782,267,269,270,2220,603,1088,501,265
60783,267,270,272,2023,782,1214,629,264
60784,267,269,271,1612,863,1372,763,267
60785,268,269,269,1023,874,1428,834,267
60786,267,268,269,395,849,1381,785,266
60787,267,268,267,315,843,1312,776,265
60788,265,267,267,292,945,1352,783,265
60789,266,269,267,277,1186,1320,779,265
60790,266,268,267,271,1536,1320,766,264
60791,267,269,268,269,1928,1318,764,266
60792,268,268,268,268,2236,1377,790,265
60793,267,270,268,268,2252,1529,924,267
60794,267,270,267,270,2154,1578,972,266
60795,268,269,268,268,1730,1656,1048,266
60796,268,270,268,270,1256,1794,1115,267
60797,268,270,271,268,911,2135,1039,265
60798,266,270,280,268,772,2372,924,264
60799,268,269,293,269,714,2508,868,263
60800,267,269,390,268,879,2698,830,263
60801,268,268,2186,276,3296,3701,902,261
60802,268,268,2280,2446,3812,3870,966,260
60803,267,267,1935,3496,3860,3924,1070,262
60804,268,269,1419,3520,3812,3887,1212,263
60805,270,269,312,3324,3104,3112,1374,264
60806,275,270,271,649,1582,2348,1469,267
60807,316,272,271,276,1639,2413,1530,268
60808,2396,286,277,276,1838,2692,1780,275
60809,3964,1930,1752,289,3258,3772,2360,2617
60810,4060,4060,4082,3356,4095,4095,4022,4078
