row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
50059,3884,4095,4095,4095,4095,4095,4095,3844
50060,3286,4095,4095,4095,4095,4095,4095,2966
50061,2120,4047,4084,4095,4092,4024,4062,940
50062,693,3796,3961,4095,3960,3712,3948,278
50063,295,2588,2862,3988,3188,2432,3214,258
50064,275,1171,1161,3808,1872,1806,1588,256
50065,273,415,308,2888,1028,1568,372,254
50066,270,288,276,590,809,1098,359,254
50067,270,274,269,275,818,901,310,253
50068,272,270,272,270,594,776,326,252
50069,272,271,268,267,734,867,309,252
50070,271,269,268,267,1624,754,308,250
50071,271,269,269,271,3432,1128,304,251
50072,271,270,273,301,3724,2412,303,251
50073,271,271,284,2671,3796,3593,310,253
50074,269,270,338,3396,3784,3724,314,254
50075,269,269,1624,3492,3732,3724,305,253
50076,269,268,2714,3484,2920,3638,308,252
50077,270,269,3202,3313,874,3500,310,253
50078,270,271,3321,2076,372,2252,308,251
50079,270,270,3336,295,382,1121,309,253
50080,269,271,3232,273,478,760,317,253
50081,270,271,2976,268,572,634,311,253
50082,269,273,2706,267,384,353,304,254
50083,269,272,2481,265,333,342,302,251
50084,269,272,2397,265,327,321,294,252
50085,269,272,2260,262,311,312,292,252
50086,270,272,2241,263,311,310,292,253
50087,269,272,2212,262,305,304,288,252
50088,270,270,2257,262,305,297,287,251
50089,269,271,2346,262,305,301,287,251
50090,271,270,2470,261,303,296,286,252
50091,271,270,2610,261,302,295,286,252
50092,271,271,2776,261,301,294,287,252
50093,270,270,2928,261,302,299,285,252
50094,270,271,3068,263,301,296,287,252
50095,269,268,3160,262,302,300,286,252
50096,270,270,3183,262,304,299,286,250
50097,270,269,3136,263,300,296,284,250
50098,270,270,3020,267,304,299,285,252
50099,270,269,2770,270,303,299,285,252
50100,269,270,2408,276,305,301,284,252
50101,269,268,1984,285,301,296,283,252
50102,269,270,1391,307,303,298,282,250
50103,270,269,636,383,301,295,281,251
50104,269,269,324,1281,304,292,281,250
50105,270,270,290,2260,302,296,281,250
50106,269,270,275,2943,301,293,281,251
50107,270,269,268,3168,302,291,276,251
50108,269,267,266,3057,306,287,276,251
50109,269,269,265,2528,333,283,275,250
50110,270,269,265,1660,719,281,274,251
50111,268,269,265,364,1641,282,274,250
50112,270,268,265,290,2476,282,273,250
50113,269,268,265,271,3096,279,272,250
50114,271,269,266,264,3384,283,274,250
50115,269,268,265,260,3372,287,271,250
50116,270,268,264,259,3044,304,271,250
50117,271,269,265,259,2314,366,272,250
50118,270,268,267,257,1470,1122,271,251
50119,269,269,265,258,609,2112,271,250
50120,270,271,273,260,335,2978,270,250
50121,270,275,648,264,1361,3337,269,250
50122,270,278,3108,314,3506,3412,269,250
50123,270,281,3445,2682,3656,3378,269,249
50124,270,284,3405,3422,3620,3304,268,248
50125,271,280,2852,3424,3480,3052,269,250
50126,276,276,410,3124,2248,1674,269,249
50127,294,273,278,1450,314,298,269,248
50128,589,273,267,284,286,278,272,249
50129,2620,284,268,262,285,278,272,251
50130,3864,372,285,261,287,280,272,252
50131,4079,2136,865,265,326,313,275,266
50132,4095,3832,3598,298,3156,2868,289,798
50133,4095,4095,4093,2624,4036,4032,1910,3620
