row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
50473,3992,4095,4095,4095,4095,4095,4095,3956
50474,3476,4095,4095,4095,4095,4095,4095,3230
50475,2118,4056,4092,4095,4092,4004,4049,371
50476,335,3550,3788,4065,3745,2556,3692,258
50477,275,1089,815,3704,1822,1551,356,254
50478,269,278,280,301,1772,1644,326,253
50479,267,269,274,277,1574,1798,335,254
50480,269,271,275,276,1676,1302,313,252
50481,269,270,275,277,2533,1326,308,252
50482,270,270,277,288,3564,1102,303,252
50483,269,271,293,2365,3790,1344,305,252
50484,269,271,392,3422,3832,2124,312,252
50485,270,269,1916,3564,3844,2604,307,253
50486,270,270,3012,3565,3503,3156,303,252
50487,269,269,3296,3368,2272,3588,300,252
50488,269,269,3349,1076,1153,3656,298,253
50489,269,269,3276,280,1068,3708,300,252
50490,269,270,3040,278,950,3625,298,252
50491,268,270,2548,275,859,3528,298,250
50492,269,271,2016,272,782,3212,301,252
50493,269,272,1793,271,655,466,297,253
50494,268,271,1770,273,530,364,294,253
50495,268,271,1967,271,552,342,292,251
50496,270,270,2360,271,611,353,290,252
50497,269,270,2890,270,536,367,291,252
50498,268,269,3215,272,730,405,291,253
50499,269,269,3196,275,662,372,289,251
50500,269,271,2744,283,776,396,290,253
50501,269,269,1742,318,818,400,290,251
50502,269,269,383,1431,799,409,290,251
50503,268,269,290,2916,979,623,292,250
50504,268,269,275,3396,1130,410,289,252
50505,268,268,270,3128,1574,438,289,250
50506,269,269,272,2290,2333,431,292,251
50507,268,269,271,453,3001,379,288,251
50508,268,268,272,294,3516,418,291,250
50509,268,270,271,275,3656,437,288,251
50510,268,269,272,273,3572,381,283,251
50511,268,268,273,271,3037,1192,287,252
50512,267,268,273,273,2448,1794,288,251
50513,268,268,273,272,1782,2388,285,252
50514,269,268,272,274,1304,2908,285,250
50515,270,269,272,272,821,3468,285,252
50516,269,270,273,273,1292,3662,288,251
50517,270,274,298,279,1512,3766,284,251
50518,271,294,3382,1020,3832,3780,283,250
50519,268,302,3532,3584,3868,3720,281,250
50520,270,299,3292,3597,3768,3580,288,250
50521,275,275,284,2500,1858,940,291,251
50522,381,273,278,286,1658,633,288,254
50523,3806,360,306,286,1852,1568,305,275
50524,4095,3918,4004,1615,4040,4064,2516,3784
