row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
2951,281,274,268,280,2852,278,269,254
2952,282,274,271,449,3514,277,267,253
2953,282,273,281,2644,3562,279,268,253
2954,281,274,301,3252,3572,282,268,253
2955,281,274,356,3416,3580,282,267,253
2956,281,273,1001,3496,3576,284,266,251
2957,280,274,1241,3524,3584,285,267,253
2958,281,274,1660,3542,3588,286,265,253
2959,282,276,2308,3556,3592,288,267,252
2960,283,277,3000,3562,3568,288,268,253
2961,283,278,3304,3560,3372,290,266,251
2962,284,277,3468,3548,2720,287,266,251
2963,283,280,3532,3525,1714,280,267,253
2964,284,280,3534,3439,355,274,267,252
2965,284,281,3545,3184,284,271,267,251
2966,284,282,3548,2908,280,278,266,250
2967,285,282,3549,2764,307,318,265,252
2968,285,283,3520,2884,1869,2068,266,251
2969,286,281,3392,3176,3452,3094,267,253
2970,285,281,3198,3460,3628,3170,268,252
2971,286,280,3073,3577,3644,3310,269,250
2972,287,280,3065,3594,3637,3452,268,252
2973,286,281,3156,3598,3524,3352,267,252
2974,288,285,3332,3599,2296,3084,265,252
2975,288,299,3488,3596,346,2944,268,252
2976,292,352,3580,3589,304,3048,268,251
2977,296,1356,3606,3585,336,3268,268,251
2978,303,2450,3614,3592,1514,3396,267,251
2979,317,3234,3613,3592,2812,3390,266,252
2980,332,3534,3550,3588,3604,3348,267,251
2981,351,3589,3018,3552,3592,3268,266,253
2982,370,3584,1730,3406,3524,3066,266,251
2983,352,3540,369,2444,3350,2240,265,252
2984,323,3272,292,506,2471,714,265,253
2985,306,2364,280,289,742,302,267,251
2986,297,1199,276,272,292,278,266,253
2987,292,344,275,270,279,274,266,252
2988,290,292,273,268,277,272,266,253
2989,289,284,273,268,277,272,266,252
