row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
49685,4032,4095,4095,4095,4095,4095,4095,3920
49686,3780,4095,4095,4095,4095,4095,4095,3236
49687,2946,4094,4095,4095,4088,3960,4030,309
49688,1277,3908,3972,4095,3908,2721,3601,258
49689,303,2600,2468,3872,1473,1183,459,257
49690,273,313,282,854,837,1002,350,256
49691,269,273,272,269,481,408,320,256
49692,268,270,272,266,696,477,317,254
49693,269,270,271,271,3258,1654,317,254
49694,270,269,271,269,3717,3400,309,254
49695,270,269,269,282,3724,3684,320,253
49696,269,268,272,1011,2368,3505,331,255
49697,267,269,276,2996,693,2480,531,255
49698,269,269,284,3294,634,1668,577,255
49699,268,270,307,3268,498,971,597,254
49700,270,269,347,2892,711,785,720,255
49701,268,270,637,2088,772,775,814,255
49702,270,269,1069,1344,725,638,778,254
49703,269,270,1478,721,798,765,768,253
49704,269,270,1694,395,913,698,706,254
49705,269,270,1900,328,610,550,322,255
49706,269,269,1940,319,693,512,319,256
49707,270,270,1864,315,661,551,317,254
49708,267,269,1672,321,578,517,316,255
49709,269,270,1274,343,720,648,317,253
49710,269,269,741,443,741,624,311,253
49711,269,270,340,862,809,626,311,255
49712,269,270,297,1545,740,588,310,254
49713,270,269,279,2234,653,483,309,255
49714,269,269,274,2799,631,451,307,254
49715,269,269,272,3028,655,506,309,254
49716,270,269,272,2604,741,519,304,254
49717,269,268,268,1316,764,382,303,254
49718,269,269,269,316,1279,352,301,253
49719,269,269,269,282,1954,340,298,254
49720,269,269,267,268,2645,330,293,252
49721,268,270,266,268,3204,329,294,253
49722,268,268,265,265,2912,328,290,251
49723,268,269,265,265,2031,381,293,251
49724,270,268,267,266,1047,1070,292,252
49725,268,269,275,264,356,1884,289,253
49726,269,269,483,264,314,2852,290,252
49727,269,269,1345,265,308,3148,286,253
49728,268,268,1391,263,310,2409,288,250
49729,269,269,1504,264,324,1753,288,250
49730,270,268,1967,277,3404,3720,298,249
49731,270,269,2332,3304,3716,3734,408,251
49732,269,269,2456,3516,3661,3551,355,249
49733,270,269,302,2870,537,325,296,251
49734,308,271,270,273,397,342,287,253
49735,3324,309,284,273,855,1009,298,308
49736,4092,3520,3756,341,3982,4056,2895,3917
