row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
60446,281,275,267,266,908,2780,364,253
60447,282,273,267,266,2616,3476,1530,253
60448,281,272,269,267,3265,3564,2137,255
60449,280,273,268,267,3439,3576,2924,262
60450,280,273,268,268,3509,3588,3384,276
60451,281,273,267,273,3556,3588,3482,296
60452,281,272,268,279,3560,3582,3506,449
60453,280,272,266,281,3556,3580,3526,2124
60454,281,272,266,285,3560,3576,3533,2616
60455,280,270,265,286,3557,3552,3528,2732
60456,280,273,266,284,3544,3309,3532,2800
60457,279,273,267,283,3528,1840,3497,2856
60458,280,273,267,282,3512,318,3469,2900
60459,281,272,267,280,3500,280,3338,2808
60460,280,272,267,279,3489,279,2006,1473
60461,281,273,267,279,3482,277,361,275
60462,281,273,265,278,3476,277,287,251
60463,281,273,266,277,3476,277,269,251
60464,283,273,267,276,3482,280,267,252
60465,282,274,266,277,3498,297,267,250
60466,281,273,265,279,3513,333,269,252
60467,282,274,266,280,3516,338,267,251
60468,282,273,266,280,3510,404,268,251
60469,282,274,264,279,3500,1489,268,251
60470,283,273,265,274,3476,2460,266,251
60471,284,273,267,267,3454,3020,266,251
60472,282,275,266,264,3368,3384,266,251
60473,282,274,266,263,3225,3417,268,251
60474,285,275,266,261,3132,3476,271,252
60475,283,274,267,261,3045,3516,286,252
60476,284,275,267,262,2594,3544,308,252
60477,285,276,272,263,1917,3562,306,252
60478,284,276,299,265,2333,3572,311,253
60479,285,281,1556,295,3412,3576,721,253
60480,285,290,3232,1520,3628,3578,1624,252
60481,285,306,3492,3284,3620,3584,1437,252
60482,288,327,3512,3508,3614,3580,1268,251
60483,285,337,3484,3512,3584,3566,1064,251
60484,288,329,3016,3468,3397,3544,833,252
60485,288,303,1308,2980,1988,3448,602,253
60486,289,286,297,1105,321,2748,452,251
60487,288,280,272,294,286,749,339,253
60488,288,279,271,270,280,282,283,253
60489,287,279,270,266,276,272,268,251
60490,287,278,268,265,276,272,266,252
