row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
45576,282,545,3102,473,567,271,271,251
45577,281,1145,3480,2038,2080,271,270,253
45578,281,1572,3512,3132,2896,270,269,252
45579,281,1701,3532,3550,3236,270,269,253
45580,282,1788,3532,3584,3230,271,268,254
45581,280,1838,3424,3567,3188,271,270,253
45582,282,1896,3041,3432,3148,270,271,253
45583,282,1970,2718,3192,3055,272,269,252
45584,281,1998,2658,2340,2732,271,271,253
45585,281,1672,3016,1156,1172,270,270,252
45586,281,1174,3313,361,288,272,270,252
45587,282,657,3418,338,276,269,270,253
45588,281,361,3458,340,276,271,270,251
45589,280,320,3469,427,276,271,269,252
45590,279,304,3476,1116,278,271,270,252
45591,282,296,3439,2236,279,274,271,253
45592,281,289,3308,2965,287,278,271,251
45593,281,285,2880,3396,404,645,272,253
45594,281,281,2222,3500,3042,3384,274,252
45595,281,280,1353,3530,3540,3492,293,251
45596,281,280,366,3502,3567,3506,309,253
45597,283,281,301,3364,3576,3536,298,253
45598,284,300,292,3069,3584,3535,293,253
45599,287,1124,349,3161,3573,3541,287,253
45600,290,2954,2012,3406,3566,3520,288,255
45601,292,3372,3244,3566,3556,3470,285,256
45602,296,3420,3505,3584,3245,2868,281,255
45603,296,3444,3517,3560,329,289,282,255
45604,292,3260,3504,3457,277,275,286,258
45605,283,2394,3376,3076,274,275,284,257
45606,280,746,2280,1196,275,274,284,257
45607,282,301,322,282,274,275,284,257
45608,284,280,273,266,275,276,283,257
45609,309,279,269,265,276,274,280,257
45610,1732,290,273,263,276,277,280,256
45611,3580,659,295,264,288,288,277,257
45612,4082,2700,1666,287,2388,2670,285,347
45613,4095,3961,3790,1752,4090,4095,3828,4036
