row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
46726,282,288,3118,1820,307,271,266,251
46727,283,294,3432,2798,374,272,265,253
46728,282,311,3505,3334,1356,271,264,251
46729,281,345,3512,3528,2356,271,264,252
46730,281,598,3164,3404,2767,272,265,251
46731,282,654,2536,2708,2696,271,266,252
46732,284,386,2256,1623,2184,273,266,253
46733,282,324,2644,394,354,272,266,251
46734,282,301,3055,300,281,271,265,252
46735,282,294,3221,292,277,272,265,252
46736,281,293,3394,303,278,272,266,251
46737,281,292,3420,333,280,273,266,253
46738,282,287,3309,682,279,273,266,251
46739,281,283,3168,1465,280,272,266,252
46740,280,282,2930,2180,282,271,264,253
46741,281,281,2445,2528,281,273,265,251
46742,281,282,1889,2904,285,273,266,252
46743,282,281,1408,3276,291,273,267,251
46744,280,280,841,3364,309,273,266,251
46745,282,280,348,3390,379,273,266,252
46746,282,280,324,3433,1102,273,267,252
46747,283,281,336,3465,1309,274,266,252
46748,287,317,642,3492,1946,274,264,253
46749,289,1512,1900,3517,2644,275,263,251
46750,292,3044,2972,3544,2744,277,265,251
46751,289,3375,3400,3552,3028,277,266,251
46752,285,3284,3544,3556,3342,280,265,251
46753,283,2880,3492,3524,3414,278,265,251
46754,279,1688,3228,3018,3388,279,264,250
46755,279,392,2236,1859,3327,277,264,252
46756,280,291,392,346,2619,278,265,252
46757,277,280,284,290,700,277,265,253
46758,279,277,273,276,289,276,266,252
46759,280,277,273,274,283,279,266,253
46760,287,276,274,273,283,282,267,255
