row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
46365,285,322,2708,304,713,273,266,251
46366,285,373,3342,934,2024,280,267,252
46367,285,588,3526,2753,3292,296,266,251
46368,284,744,3568,3500,3560,347,265,250
46369,284,709,3578,3596,3576,380,265,251
46370,284,641,3580,3602,3573,409,265,251
46371,283,577,3576,3606,3562,427,267,251
46372,283,562,3572,3592,3528,338,267,251
46373,284,534,3564,3478,3396,292,267,253
46374,283,510,3550,2732,2416,277,265,251
46375,282,471,3535,1773,404,273,265,253
46376,282,383,3524,1059,288,272,267,252
46377,282,333,3512,990,282,273,267,252
46378,281,310,3508,1440,283,273,266,252
46379,281,296,3492,2084,286,271,266,251
46380,281,288,3392,2814,296,272,265,250
46381,282,285,3166,3260,317,273,265,250
46382,281,284,2759,3457,402,274,265,252
46383,280,282,2104,3528,1480,273,265,250
46384,280,281,1123,3524,2479,276,265,249
46385,281,279,339,3441,3192,282,264,250
46386,282,284,300,3168,3438,315,265,249
46387,282,304,308,2769,3520,1420,265,251
46388,285,661,418,2208,3556,3036,265,252
46389,284,2012,1821,1820,3572,3364,266,251
46390,284,2830,2788,1796,3580,3470,272,253
46391,283,3087,3308,2318,3584,3512,300,258
46392,283,3116,3512,3023,3584,3524,1342,269
46393,282,3100,3556,3440,3580,3534,2310,282
46394,282,3060,3552,3548,3580,3540,2908,286
46395,283,3032,3534,3564,3581,3549,3344,288
46396,281,2913,3400,3549,3576,3556,3396,308
46397,280,2086,2702,3524,3560,3548,3410,942
46398,280,621,1324,3472,3526,3528,3418,1402
46399,279,309,335,3244,3444,3388,3421,1320
46400,278,283,288,2073,3028,2676,3422,1192
46401,278,278,278,612,1960,1314,3400,621
46402,279,278,274,293,346,307,3256,294
46403,280,277,273,276,287,281,2069,262
46404,280,277,273,270,281,277,323,252
46405,280,275,272,269,279,274,272,251
46406,279,276,271,269,280,274,268,252
46407,283,276,273,269,279,274,267,252
