row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
10771,3966,4095,4095,4095,4095,4095,4095,4012
10772,3470,4095,4095,4095,4095,4052,4095,3384
10773,2642,4012,4062,4095,3860,3292,4024,312
10774,1555,3470,3742,4042,2550,1002,3620,260
10775,436,2402,2428,3734,435,285,322,256
10776,305,948,360,1655,285,276,297,256
10777,290,307,279,294,277,273,281,255
10778,290,283,269,261,277,275,278,255
10779,291,277,268,260,282,308,278,254
10780,289,278,268,260,464,2546,277,254
10781,288,279,271,269,3188,3454,281,254
10782,288,279,270,292,3532,3492,291,252
10783,289,279,273,481,3568,3509,291,253
10784,287,280,289,1791,3580,3522,300,254
10785,288,280,339,2898,3561,3484,298,253
10786,288,280,892,3284,3468,3092,298,253
10787,287,280,1278,3464,2820,2433,299,253
10788,288,282,1804,3490,1490,1303,300,254
10789,288,281,2388,3480,321,325,305,253
10790,289,281,2592,3452,284,304,310,252
10791,287,282,2746,3406,279,295,313,254
10792,288,282,3008,3300,279,283,293,254
10793,288,283,3260,2932,277,273,268,253
10794,287,284,3337,2280,277,272,266,253
10795,287,284,3322,1758,278,272,266,252
10796,288,284,3300,1321,278,272,267,252
10797,287,284,3272,850,280,274,266,253
10798,288,286,3240,404,279,273,266,253
10799,287,283,3218,346,282,275,266,253
10800,286,282,3216,561,295,285,268,252
10801,288,282,3244,1412,977,317,266,253
10802,288,283,3244,2465,3040,780,265,253
10803,287,283,3224,3112,3526,1977,265,253
10804,286,283,3214,3470,3566,2856,266,253
10805,288,285,3268,3572,3592,3346,267,252
10806,289,290,3406,3577,3474,3480,269,253
10807,288,310,3508,3580,2673,3471,273,253
10808,289,372,3564,3572,1263,3407,272,252
10809,290,1003,3584,3572,592,3368,271,254
10810,290,1908,3592,3574,1133,3400,272,253
10811,290,2486,3492,3560,2058,3470,270,253
10812,291,2703,3038,3448,3133,3508,269,252
10813,290,2761,2033,2990,3576,3516,269,253
10814,291,2706,480,2228,3550,3481,268,254
10815,291,1965,305,1026,3468,3380,268,251
10816,292,913,288,331,3214,2950,269,252
10817,291,329,283,290,2313,1622,267,252
10818,292,292,281,280,649,320,268,253
10819,293,287,281,278,298,281,266,253
10820,297,288,283,279,288,278,265,253
10821,326,289,282,281,289,281,268,253
