row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
31583,340,2575,2636,309,285,273,266,253
31584,352,3170,3204,361,288,274,267,252
31585,354,3388,3484,1252,296,274,265,251
31586,349,3454,3576,2100,308,275,265,253
31587,342,3476,3612,2774,334,274,265,251
31588,338,3480,3622,3228,420,275,265,252
31589,332,3465,3628,3484,673,275,264,251
31590,327,3438,3628,3582,814,274,266,252
31591,321,3412,3596,3613,898,277,266,252
31592,318,3400,3474,3604,852,275,265,253
31593,315,3390,3156,3560,629,276,265,252
31594,314,3381,2656,3432,347,277,267,252
31595,313,3382,2165,3204,310,276,264,251
31596,310,3368,1780,2626,297,276,266,253
31597,308,3316,1632,1932,292,276,265,252
31598,304,3144,1896,842,289,277,266,253
31599,301,3012,2192,351,287,276,265,251
31600,298,2765,2680,312,289,278,266,252
31601,296,2564,3118,307,287,277,267,252
31602,297,2496,3346,321,287,276,266,253
31603,296,2376,3516,394,288,277,267,253
31604,296,2186,3580,968,289,278,266,252
31605,294,1825,3598,1412,298,280,265,251
31606,294,1146,3599,1848,355,284,265,252
31607,293,735,3588,2210,1646,304,265,253
31608,293,360,3556,2572,2831,442,266,253
31609,293,314,3448,3012,3469,1888,268,253
31610,293,301,3236,3404,3561,3282,272,253
31611,293,296,3024,3596,3478,3549,285,253
31612,293,292,2794,3652,3274,3496,307,254
31613,292,291,2600,3662,2678,3044,500,252
31614,289,289,2500,3660,1986,2257,1565,253
31615,291,288,2484,3660,1376,1177,1800,253
31616,291,288,2524,3656,1186,416,1704,253
31617,293,289,2565,3653,1480,561,1580,254
31618,292,290,2678,3648,2400,1176,1440,254
31619,294,290,2736,3616,3040,2024,1280,252
31620,292,288,2556,3336,3460,2912,1077,253
31621,294,289,1706,2594,3468,3484,590,253
31622,294,288,396,1141,2900,3494,297,253
31623,295,288,296,321,1554,2974,272,254
31624,293,286,281,286,322,1390,268,254
31625,294,287,281,278,293,301,267,253
31626,298,287,280,277,285,277,267,253
31627,342,287,279,277,285,277,267,254
