row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
63250,3964,4095,4095,4095,4095,4095,4095,4095
63251,3620,4095,4095,4095,4095,4095,4095,4094
63252,2608,4095,4095,4095,4095,4095,4095,3974
63253,1060,3944,4056,4095,4072,4015,4092,3044
63254,291,2620,3300,4040,3684,3341,3942,278
63255,271,347,317,3404,1164,1929,2322,265
63256,269,277,272,303,722,1790,1651,265
63257,267,271,269,269,890,1676,1444,266
63258,267,269,269,267,493,1167,830,264
63259,267,269,268,264,448,2904,813,263
63260,267,268,266,265,2220,3756,996,263
63261,266,270,267,264,3584,3688,3072,262
63262,267,269,266,264,3624,1241,3436,264
63263,268,270,267,264,3389,417,3352,264
63264,268,270,268,267,1922,407,3076,259
63265,269,270,267,277,1252,360,2501,259
63266,268,268,266,292,631,339,2314,259
63267,266,270,266,323,351,335,2200,259
63268,268,268,266,635,348,372,1976,259
63269,267,268,265,1244,336,344,1778,258
63270,268,267,266,1660,332,343,769,258
63271,267,269,265,1922,331,340,321,259
63272,267,267,266,2038,324,327,326,258
63273,266,268,265,2172,322,327,323,260
63274,267,267,267,2196,335,361,312,260
63275,267,269,266,2029,367,370,334,260
63276,267,269,266,1781,353,378,322,260
63277,267,268,268,1278,365,350,334,261
63278,267,270,266,470,529,349,331,260
63279,267,268,266,313,985,355,339,261
63280,268,269,267,286,1376,347,328,258
63281,267,268,267,271,1906,336,316,259
63282,267,269,264,266,2437,322,307,259
63283,269,267,266,264,2928,315,305,258
63284,266,267,264,262,2756,311,299,257
63285,268,269,265,261,1693,316,301,258
63286,267,269,265,261,799,589,298,256
63287,266,268,264,262,327,1406,293,256
63288,267,268,265,260,307,2361,298,257
63289,267,268,266,260,304,2676,298,256
63290,266,268,266,259,300,1518,296,256
63291,266,269,267,261,306,404,306,257
63292,266,270,265,262,313,321,328,257
63293,267,269,267,261,311,317,998,256
63294,267,269,277,279,3010,3396,2294,256
63295,266,270,286,3226,3670,3700,2676,257
63296,267,271,290,3426,3629,3620,2361,256
63297,271,271,278,3057,1974,1562,2159,257
63298,306,272,268,274,339,339,329,262
63299,3244,298,276,266,355,473,340,266
63300,4032,3416,3406,296,3528,3870,1242,3149
