row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
61339,291,1775,3084,326,278,272,266,251
61340,291,2236,3468,1072,280,271,266,251
61341,295,2356,3528,2142,280,271,266,251
61342,295,2408,3540,2972,284,272,266,251
61343,297,2500,3524,3296,288,273,265,252
61344,297,2656,3374,3397,296,272,266,251
61345,297,2884,2866,3432,301,271,265,252
61346,298,3121,1944,3441,301,272,265,252
61347,298,3244,741,3373,302,272,265,252
61348,296,3266,318,3176,302,272,265,251
61349,297,3256,303,2862,301,271,264,253
61350,296,3248,303,2304,301,271,266,251
61351,294,3229,313,1530,292,271,264,252
61352,292,3168,330,330,281,270,266,250
61353,289,2904,336,287,279,273,264,252
61354,287,2517,356,272,277,272,264,252
61355,288,2180,646,269,277,271,265,251
61356,288,2034,1386,270,277,272,265,250
61357,288,2034,1916,270,278,273,265,250
61358,288,2016,2382,271,277,272,265,251
61359,288,1738,2964,275,276,272,265,251
61360,286,1041,3372,288,276,272,265,251
61361,285,345,3480,317,278,277,265,252
61362,287,309,3510,793,299,288,264,252
61363,286,296,3502,1620,1176,335,266,251
61364,286,291,3448,2154,3256,1448,264,250
61365,286,286,3268,2509,3532,2862,264,250
61366,284,282,2893,2986,3526,3357,265,252
61367,285,279,2557,3404,3136,3316,265,252
61368,286,280,2339,3570,1730,3200,267,253
61369,286,288,2461,3584,327,2796,270,252
61370,285,312,2905,3576,311,2316,269,252
61371,284,411,3304,3568,441,2350,269,252
61372,285,1112,3512,3574,1548,2964,269,252
61373,286,1362,3542,3572,2988,3414,267,252
61374,285,1252,3392,3552,3510,3465,268,251
61375,284,655,2442,3446,3500,3364,267,253
61376,285,320,453,2404,3360,2854,267,252
61377,285,288,280,348,2138,1053,266,251
61378,286,279,269,277,321,291,267,253
61379,286,277,269,266,280,270,266,252
61380,288,278,268,265,276,270,267,252
61381,291,279,267,263,276,270,266,253
