row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
31467,3964,4095,4095,4095,4095,4095,4095,4084
31468,3772,4095,4095,4095,4095,4095,4095,4052
31469,3500,4095,4095,4095,4095,4095,4095,4006
31470,3156,4095,4095,4095,4095,4088,4095,3896
31471,2453,4060,4095,4095,4081,3973,4095,3460
31472,1628,3844,4032,4095,3996,3634,4062,2298
31473,529,3160,3680,4084,3612,2713,3960,594
31474,313,2389,2956,3996,2634,1465,3558,288
31475,292,1509,1826,3740,1477,363,2264,261
31476,284,388,353,2746,323,289,381,254
31477,281,302,286,1219,286,275,283,250
31478,281,287,274,319,279,271,270,251
31479,281,277,268,273,278,271,269,251
31480,280,277,268,262,278,272,266,249
31481,279,276,269,261,286,272,268,249
31482,280,276,269,262,301,273,268,249
31483,280,276,271,262,404,276,269,250
31484,281,277,270,267,1761,283,267,249
31485,279,277,274,277,2696,295,269,250
31486,279,278,276,294,2764,323,268,250
31487,280,278,281,348,2161,854,268,249
31488,278,277,288,1321,1093,1684,269,250
31489,279,277,302,2301,313,2350,268,251
31490,281,278,330,2292,288,2660,268,251
31491,281,278,516,1698,279,2572,267,250
31492,281,279,1039,990,276,2318,269,250
31493,282,278,1445,402,277,1964,268,250
31494,283,277,1850,317,276,1570,269,251
31495,282,280,2216,295,276,1247,270,248
31496,281,279,2440,284,275,970,271,249
31497,282,280,2574,280,277,773,272,248
31498,280,279,2657,276,277,595,273,250
31499,280,279,2692,274,276,489,275,250
31500,281,281,2694,271,275,417,276,250
31501,281,281,2692,270,273,413,277,249
31502,281,280,2696,271,274,410,276,249
31503,281,281,2708,271,276,420,278,249
31504,281,282,2736,271,275,425,279,248
31505,280,280,2784,270,276,428,278,249
31506,280,281,2840,270,276,498,278,250
31507,280,281,2908,270,276,641,277,250
31508,278,281,2991,270,276,856,274,250
31509,278,281,3096,270,276,1046,273,250
31510,279,282,3198,271,275,1361,271,250
31511,280,282,3270,274,276,1768,272,248
31512,278,281,3326,276,277,2394,269,250
31513,279,280,3349,282,277,2836,267,250
31514,280,281,3256,289,278,3081,267,250
31515,279,280,2985,312,285,2961,267,251
31516,279,280,2618,432,327,2392,267,251
31517,278,280,2278,1256,1888,1164,267,250
31518,278,280,2057,1592,3104,312,266,248
31519,279,279,2025,1047,2418,279,266,250
31520,278,278,2072,316,556,270,266,250
31521,277,279,2152,284,289,268,263,250
31522,277,278,2216,273,276,269,265,250
31523,278,277,2236,269,273,268,264,249
31524,277,278,2184,270,274,269,265,251
31525,279,278,2086,270,273,269,265,252
31526,280,278,1936,271,273,270,265,250
31527,278,276,1728,273,273,269,265,250
31528,279,277,1428,277,274,276,265,249
31529,279,276,1070,281,275,283,266,250
31530,277,276,654,284,274,296,265,250
31531,278,275,350,293,275,312,266,251
31532,278,277,308,308,274,362,265,252
31533,279,276,289,350,275,1164,266,249
31534,278,277,281,866,282,2342,266,249
31535,279,277,275,1432,311,3009,265,250
31536,279,277,272,1560,1250,3182,265,249
31537,280,275,271,988,2788,2462,265,249
31538,285,277,271,310,1901,395,265,250
31539,305,278,270,276,308,277,264,250
31540,926,284,271,266,280,271,264,250
31541,2735,314,283,266,280,274,265,251
31542,3821,1209,339,269,301,290,268,260
31543,4056,2880,2198,295,1638,1304,280,309
31544,4076,3900,3720,1284,3726,3724,1294,2988
31545,4086,4095,4092,3220,4084,4095,3716,3980
