row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
55182,3983,4095,4095,4095,4095,4095,4095,4064
55183,3420,4095,4095,4095,4095,4076,4095,3822
55184,2247,3928,4028,4095,4004,3656,4060,2502
55185,753,2952,3228,4012,3096,2108,3480,308
55186,299,1241,1164,3004,816,320,898,256
55187,284,310,289,609,286,277,274,251
55188,283,282,272,278,280,276,265,251
55189,283,279,269,266,295,296,264,250
55190,281,279,269,265,1108,1057,266,251
55191,281,280,270,266,3064,2649,266,251
55192,280,278,270,270,2508,2276,266,252
55193,281,278,271,277,537,664,271,252
55194,280,279,272,290,287,293,285,251
55195,280,278,272,315,278,276,309,251
55196,280,278,271,388,277,273,367,252
55197,280,278,273,868,276,273,742,252
55198,280,277,272,1200,275,273,1039,251
55199,280,278,273,1379,275,272,1229,252
55200,278,277,276,1547,276,272,1321,252
55201,278,277,278,1746,275,272,1356,252
55202,279,276,279,1950,276,274,1228,252
55203,277,277,284,2270,277,275,928,251
55204,277,276,285,2696,284,281,402,252
55205,278,278,288,2535,302,297,308,251
55206,278,275,289,1712,714,694,281,251
55207,278,277,289,848,2196,2449,271,251
55208,277,276,287,354,2488,2326,268,249
55209,278,276,284,327,887,368,266,249
55210,277,275,280,330,291,277,265,250
55211,278,276,277,339,278,272,265,250
55212,279,276,274,363,278,273,265,252
55213,278,276,272,428,280,272,264,252
55214,279,277,270,556,277,273,266,252
55215,279,276,269,654,280,272,266,250
55216,280,276,268,390,292,272,266,251
55217,280,277,269,308,339,274,265,252
55218,280,276,270,284,1516,283,266,252
55219,282,277,271,273,2368,442,271,253
55220,281,278,270,268,1287,2572,296,252
55221,286,279,272,267,303,1496,291,252
55222,334,280,270,266,280,291,269,252
55223,2199,306,281,268,280,279,266,256
55224,3810,1448,412,275,326,321,269,275
55225,4056,3329,2884,349,2501,2368,315,1721
55226,4072,4056,4028,2649,3996,4008,3208,3946
55227,4076,4095,4095,3968,4095,4095,4092,4086
