row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
34113,3924,4095,4095,4095,4095,4095,4095,4095
34114,3620,4095,4095,4095,4095,4095,4095,4095
34115,3133,4095,4095,4095,4095,4095,4095,4088
34116,2624,4095,4095,4095,4095,4095,4095,4058
34117,2048,4060,4095,4095,4095,4095,4095,4032
34118,1624,3996,4092,4095,4095,4095,4095,3960
34119,779,3660,4026,4095,4084,4076,4095,3864
34120,360,3308,3896,4095,4029,4020,4095,3620
34121,313,2788,3624,4085,3942,3856,4092,3104
34122,298,2276,3172,4046,3681,3454,4060,2352
34123,288,1660,2409,3964,3212,2972,4020,1500
34124,283,1039,1532,3788,2337,1832,3908,342
34125,278,340,346,3060,654,351,3324,281
34126,279,296,285,1573,298,288,1662,262
34127,277,281,272,349,281,277,326,256
34128,278,277,270,288,278,273,284,253
34129,278,276,267,269,279,273,274,252
34130,278,274,268,261,279,274,272,252
34131,278,276,268,260,285,273,272,251
34132,278,275,268,260,303,272,271,251
34133,278,274,268,260,500,273,270,251
34134,278,274,268,262,1584,275,269,252
34135,279,275,269,267,2004,279,270,251
34136,280,274,270,272,1769,286,269,249
34137,279,276,270,281,856,298,268,252
34138,280,277,272,302,312,336,267,251
34139,280,276,275,648,283,878,268,250
34140,281,276,282,1644,279,1532,269,250
34141,280,275,286,1884,277,1924,268,249
34142,279,275,294,1798,277,2090,267,252
34143,280,276,302,1614,275,2057,268,251
34144,278,277,313,1380,275,1868,268,251
34145,279,276,326,1165,275,1624,266,251
34146,280,277,345,986,275,1381,267,250
34147,280,277,397,768,275,1138,268,250
34148,279,278,524,633,275,956,267,250
34149,280,277,670,536,275,834,268,250
34150,280,278,852,394,276,697,268,250
34151,279,277,1064,357,276,582,268,248
34152,279,276,1252,341,276,502,269,249
34153,279,277,1388,332,276,443,270,250
34154,280,278,1518,321,275,401,272,249
34155,282,276,1630,316,277,383,272,249
34156,280,278,1752,308,276,378,274,250
34157,280,276,1884,304,276,367,273,250
34158,280,277,1973,301,275,362,274,250
34159,281,278,2058,298,276,359,276,251
34160,279,279,2096,296,275,355,277,251
34161,280,278,2148,296,275,355,278,251
34162,279,278,2186,296,276,355,278,251
34163,280,278,2202,295,276,358,280,250
34164,280,278,2236,293,276,377,279,250
34165,279,278,2280,292,277,424,277,251
34166,278,277,2280,292,278,488,277,251
34167,279,279,2261,293,278,581,278,251
34168,278,278,2266,291,278,751,277,249
34169,279,277,2270,292,277,1000,276,250
34170,279,277,2277,290,277,1356,273,250
34171,278,276,2245,291,277,1670,272,251
34172,279,277,2184,292,277,2028,272,249
34173,279,277,2095,295,276,2319,271,249
34174,279,277,1985,301,277,2596,268,249
34175,279,278,1844,311,279,2808,269,249
34176,279,279,1696,330,280,2972,268,251
34177,279,277,1534,375,282,3092,266,250
34178,280,277,1378,680,285,3170,266,251
34179,280,278,1236,1096,294,3204,267,250
34180,279,278,1100,1579,332,3105,266,249
34181,278,278,949,1870,1056,2776,265,249
34182,280,279,812,1949,2027,2234,265,250
34183,279,277,679,1868,2660,1472,264,249
34184,279,278,538,1656,2582,610,265,250
34185,278,278,426,1484,2052,313,265,250
34186,279,277,372,1230,1183,288,264,250
34187,279,278,345,1100,387,278,264,248
34188,279,277,329,972,301,271,264,249
34189,279,278,317,940,281,270,264,250
34190,279,277,310,1020,279,270,265,249
34191,278,277,304,1145,276,269,265,250
34192,278,277,296,1330,276,270,265,249
34193,279,277,292,1546,275,269,264,250
34194,279,277,286,1778,277,270,263,251
34195,279,276,281,1997,276,270,265,250
34196,278,277,278,2168,276,269,264,250
34197,279,277,275,2253,276,269,264,251
34198,280,277,274,2223,278,269,264,249
34199,279,276,270,2094,279,269,264,250
34200,279,277,271,1832,285,270,263,249
34201,280,277,271,1436,294,269,265,248
34202,279,278,271,950,303,268,265,248
34203,278,277,270,379,325,270,264,249
34204,280,276,268,317,379,268,264,248
34205,280,278,270,297,838,271,265,250
34206,280,277,269,285,1354,270,266,251
34207,280,278,271,277,1711,273,265,250
34208,281,278,270,271,1647,277,265,251
34209,281,279,271,269,1408,283,267,250
34210,280,277,269,268,684,299,266,250
34211,282,279,270,266,309,376,266,250
34212,288,279,269,266,282,653,265,249
34213,302,280,269,265,276,308,265,250
34214,370,280,269,264,274,280,267,249
34215,1190,286,271,266,276,273,265,249
34216,2029,300,276,265,276,271,265,251
34217,3100,357,290,266,279,274,267,253
34218,3848,1493,376,271,302,293,269,261
34219,4060,2917,2064,292,1106,620,274,287
34220,4076,3724,3308,365,2761,2368,295,862
34221,4079,3996,3881,1582,3752,3604,992,2910
34222,4084,4088,4076,2870,4048,4062,3250,3913
34223,4084,4095,4095,3864,4095,4095,4040,4064
