row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
52007,273,274,1336,782,2184,279,267,253
52008,272,280,2801,3193,3120,292,267,252
52009,274,295,3343,3416,3452,422,265,252
52010,273,767,2364,3064,3400,1243,267,253
52011,273,2745,445,332,2560,1662,267,251
52012,273,3132,340,263,317,2996,268,252
52013,273,3128,359,262,301,3172,267,252
52014,273,3045,1172,264,292,3172,266,250
52015,273,2396,2668,262,282,3192,266,252
52016,272,1437,3310,270,296,3210,267,251
52017,274,1308,3488,295,315,3225,267,252
52018,271,1368,3508,1457,2703,3166,267,250
52019,271,1194,3468,3124,3556,2164,267,252
52020,273,358,3022,3154,3496,380,266,251
52021,271,302,2532,2168,1970,280,266,251
52022,271,302,2362,289,278,270,266,251
52023,271,305,2228,262,276,271,266,252
52024,270,309,2048,261,274,269,266,251
52025,271,318,1901,260,275,270,265,251
52026,271,324,1842,260,275,269,265,251
52027,270,333,1638,259,275,269,266,253
52028,270,349,1390,260,276,268,265,252
