row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
8441,272,272,264,270,2292,281,282,253
8442,272,272,268,285,2877,282,284,254
8443,272,269,271,323,3420,288,282,255
8444,272,271,273,876,3516,292,279,254
8445,270,271,282,2398,3554,317,290,256
8446,271,270,296,3279,3524,344,281,253
8447,271,270,320,3428,3459,1738,293,256
8448,271,270,335,3400,3304,2139,282,255
8449,273,271,328,3326,2325,2997,284,253
8450,271,269,328,3252,390,3448,286,254
8451,270,268,321,3228,296,3500,284,253
8452,270,268,316,3221,290,3464,283,252
8453,271,268,315,3236,285,3224,288,255
8454,270,268,313,3264,284,2456,287,254
8455,270,268,310,3296,283,1836,286,256
8456,269,268,309,3364,287,1702,295,256
8457,270,269,306,3420,289,1714,719,255
8458,271,268,305,3454,292,1228,917,257
8459,271,268,295,3448,798,315,975,255
8460,269,269,277,3412,3004,333,1216,256
8461,270,268,269,3352,3364,2596,1254,259
8462,269,268,267,3292,3556,3644,1333,260
8463,270,268,267,3265,3656,3676,1400,259
8464,271,268,266,3240,3676,3680,1592,262
8465,270,268,266,3224,3682,3692,458,260
8466,269,266,266,3184,3676,3684,334,260
8467,269,268,266,3164,3663,3628,326,261
8468,269,267,266,3090,3634,3394,325,264
8469,270,268,265,3044,3556,976,336,265
8470,269,268,264,2884,3512,291,308,264
8471,269,268,265,1736,3454,288,314,270
8472,269,268,265,364,3424,295,340,267
8473,270,268,265,353,3392,296,342,271
8474,268,267,263,356,3393,297,359,274
8475,268,268,264,381,3364,295,353,274
8476,269,268,264,454,3364,298,347,274
8477,267,267,264,464,3374,313,599,278
8478,267,267,264,494,3360,298,386,282
8479,268,269,264,473,3404,313,418,281
8480,268,267,264,450,3428,325,1190,296
8481,271,269,266,461,3396,315,975,291
8482,270,268,266,493,3390,364,1460,293
8483,271,268,266,538,1789,359,1588,291
8484,271,266,265,354,308,629,1752,287
8485,273,268,264,264,299,509,1557,285
8486,298,270,264,260,297,514,2074,308
8487,2380,297,281,261,856,3470,2639,3966
8488,4056,2984,3218,568,4028,4095,4072,4095
