row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
31957,3912,4095,4095,4095,4095,4095,4095,4095
31958,3556,4095,4095,4095,4095,4095,4095,4095
31959,2745,4095,4095,4095,4095,4095,4095,4095
31960,2028,4060,4095,4095,4095,4095,4095,4094
31961,1208,3872,4095,4095,4095,4095,4095,4060
31962,362,3372,4020,4095,4095,4084,4095,3996
31963,301,2569,3713,4095,4026,3950,4095,3812
31964,285,1565,2880,4044,3744,3631,4095,3384
31965,280,705,1737,3872,3148,3064,4056,2616
31966,280,330,665,3512,2286,2108,3950,1534
31967,280,296,303,2476,733,493,3316,338
31968,281,281,277,644,295,289,1581,277
31969,280,276,270,292,281,275,332,262
31970,280,274,268,269,279,271,281,255
31971,281,276,270,263,279,270,270,254
31972,281,276,272,261,285,269,269,252
31973,281,277,270,262,309,271,267,252
31974,282,278,272,267,1467,280,266,252
31975,281,277,275,288,3012,296,266,252
31976,282,279,285,540,3356,369,266,251
31977,280,278,302,2335,3046,1465,267,251
31978,282,279,349,3092,1980,2357,265,250
31979,282,281,1100,2840,335,2944,266,250
31980,282,281,1896,1800,289,3032,268,250
31981,282,280,2400,578,280,2868,267,250
31982,281,282,2604,301,278,2548,267,250
31983,281,281,2628,284,277,2234,266,250
31984,283,282,2568,278,276,1919,267,249
31985,282,281,2402,273,278,1715,268,250
31986,282,282,2240,271,275,1553,267,250
31987,282,285,2124,271,276,1460,268,250
31988,280,284,2044,270,275,1448,266,250
31989,280,288,1980,269,276,1518,268,249
31990,280,290,1916,268,275,1642,267,249
31991,280,291,1960,268,277,1909,267,250
31992,280,296,2044,267,279,2254,265,250
31993,280,300,2201,268,279,2617,265,250
31994,280,303,2484,269,278,2956,266,251
31995,279,308,2812,268,279,3162,266,250
31996,280,313,3108,271,283,3152,265,251
31997,279,317,3228,277,295,2888,266,250
31998,280,317,3054,289,379,2488,264,250
31999,279,318,2588,338,2204,1779,264,250
32000,280,317,1816,1528,3343,776,265,249
32001,280,314,1041,2639,3434,301,265,251
32002,280,311,460,2744,3101,277,265,249
32003,280,305,384,1785,1582,274,267,249
32004,280,302,426,344,304,272,265,249
32005,281,294,633,283,276,270,264,249
32006,278,290,933,270,275,269,265,249
32007,279,285,1304,266,275,270,264,250
32008,280,282,1728,267,275,270,263,250
32009,280,281,2180,267,274,272,264,249
32010,280,280,2506,270,275,270,265,250
32011,281,280,2554,274,275,272,264,249
32012,280,280,2255,285,279,282,265,251
32013,281,279,1660,338,304,312,264,250
32014,280,279,730,1636,1571,361,264,251
32015,282,280,317,2709,3236,345,265,250
32016,293,281,287,3000,3389,312,265,250
32017,366,281,274,2026,2470,283,265,248
32018,1819,290,273,357,348,274,264,249
32019,3500,361,280,283,283,272,265,250
32020,4026,1986,329,273,281,273,265,250
32021,4076,3604,2292,289,315,284,266,251
32022,4082,4093,3916,1296,2574,963,267,261
32023,4088,4095,4095,3732,4032,3912,538,1080
32024,4092,4095,4095,4095,4095,4095,3968,3974
