row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
51536,3532,4095,4095,4095,4095,4095,4095,4095
51537,2048,4079,4095,4095,4095,4095,4095,4095
51538,332,3768,4072,4095,4095,4095,4095,4024
51539,276,2034,3528,4095,4095,4095,4095,3632
51540,270,308,835,3932,3980,4014,4048,1006
51541,269,272,274,2580,2794,3048,3752,266
51542,269,269,266,291,317,339,354,257
51543,268,270,265,263,300,311,311,256
51544,268,267,267,260,297,309,312,257
51545,269,268,290,267,1402,334,315,260
51546,269,273,1220,1486,3549,357,305,257
51547,269,292,3196,3390,3624,3484,325,260
51548,268,296,3456,3438,3604,3598,318,258
51549,269,299,3428,3288,2504,3624,313,256
51550,269,303,2840,308,376,3492,335,256
51551,269,306,348,262,294,3236,366,259
51552,269,308,2282,262,291,1508,363,259
51553,268,283,3360,265,288,1161,340,260
51554,271,272,3348,290,286,1332,327,260
51555,269,271,3060,363,287,1458,327,261
51556,270,270,2116,2105,289,1675,306,258
51557,269,270,793,3032,352,2680,312,260
51558,269,269,302,3309,3468,3584,303,261
51559,270,269,272,3296,3596,3592,301,259
51560,268,268,268,2925,3608,3534,300,260
51561,270,269,265,2234,3578,3180,291,259
51562,269,270,264,1976,3540,321,289,258
51563,269,269,266,1802,3528,293,289,259
51564,269,269,265,337,3540,301,284,258
51565,269,268,265,284,3524,300,283,257
51566,268,268,265,265,3540,325,282,258
51567,269,267,264,264,3521,1610,279,256
51568,270,268,263,264,3405,2970,280,255
51569,269,269,264,261,2368,3316,281,255
51570,269,268,263,257,2351,3352,279,253
51571,270,268,264,258,2575,3464,279,256
51572,270,267,264,257,2294,3484,276,254
51573,269,268,264,259,672,3460,277,254
51574,269,269,263,258,697,3305,276,255
51575,276,268,264,258,291,299,273,254
51576,1832,271,264,256,285,281,273,251
51577,4068,1608,288,260,286,287,273,253
51578,4095,4095,3876,328,2664,2124,272,265
51579,4095,4095,4095,4068,4095,4095,3292,3668
