row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
47242,3673,4095,4095,4095,4095,4095,4095,4028
47243,2756,3982,4004,4095,3994,3828,4076,2994
47244,1269,3112,3164,3976,2980,2038,3604,266
47245,310,1510,1370,2884,484,290,295,256
47246,283,328,303,689,280,271,269,254
47247,277,286,277,283,276,272,269,255
47248,276,280,272,269,277,310,270,255
47249,274,275,269,267,280,3176,269,251
47250,273,275,269,268,373,3528,275,252
47251,272,274,267,264,2792,3532,289,254
47252,271,272,267,267,3450,2925,1060,253
47253,272,273,267,274,3514,344,1164,253
47254,270,272,266,293,3217,285,1154,253
47255,270,272,267,473,1948,281,1176,253
47256,270,272,273,1945,346,282,1510,253
47257,270,272,284,2981,279,279,2968,252
47258,270,270,290,3172,276,274,3200,253
47259,269,270,290,2949,274,271,3198,254
47260,268,270,288,2644,275,271,3180,252
47261,269,270,284,2772,275,271,3162,253
47262,269,269,274,2972,276,271,3172,254
47263,268,268,267,2877,286,272,3168,252
47264,269,269,267,2820,301,273,3192,252
47265,269,270,266,2253,790,277,3180,252
47266,270,269,266,972,1964,884,3172,253
47267,270,269,265,570,3444,3528,3144,252
47268,269,269,266,658,3592,3560,3084,251
47269,270,269,265,539,3584,3464,2479,251
47270,269,268,264,299,3566,1720,422,253
47271,270,268,265,277,3524,281,282,252
47272,269,269,265,279,3496,272,269,253
47273,269,268,264,279,3464,271,268,252
47274,269,268,262,271,3444,272,269,252
47275,269,268,263,263,3432,271,270,252
47276,268,269,264,263,3436,271,268,252
47277,268,267,264,272,3434,270,266,252
47278,268,268,262,288,3428,271,268,251
47279,268,268,263,296,3406,269,267,251
47280,269,269,263,299,3296,270,268,251
47281,268,268,264,303,2342,270,269,251
47282,268,268,262,298,346,271,269,252
47283,269,268,265,272,275,269,269,252
47284,268,267,264,260,273,270,269,251
47285,273,268,264,258,274,271,269,251
