row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
35908,271,271,2806,3364,3196,283,265,253
35909,271,272,3296,3448,3497,319,266,252
35910,271,276,3380,3466,3532,989,265,252
35911,272,280,3432,3478,3548,2376,267,252
35912,271,280,3452,3486,3550,2914,267,253
35913,273,283,3441,3477,3528,3328,266,251
35914,271,281,3424,3453,3140,3305,267,253
35915,271,275,3416,2964,1764,3244,267,252
35916,271,271,3413,1628,1754,3168,266,252
35917,270,272,3428,1736,2492,3040,268,251
35918,270,271,3374,2928,3520,2826,268,252
35919,269,270,3296,3385,3568,2464,267,251
35920,271,269,3316,3480,3584,592,269,252
35921,270,269,2660,3476,3572,304,268,252
35922,269,268,1600,3464,3516,283,267,253
35923,270,269,375,3460,3378,270,266,251
35924,270,269,608,3439,2104,271,268,252
35925,269,268,824,3428,2815,271,266,250
35926,268,269,299,3424,3084,270,268,251
35927,269,269,301,3412,2820,269,267,252
35928,270,268,277,3356,2545,270,267,251
35929,270,267,271,3326,2286,270,266,250
35930,271,268,271,3096,1917,270,266,249
35931,269,269,266,2639,1496,269,266,249
35932,269,269,265,2840,410,269,265,250
35933,270,267,265,2490,280,269,268,250
35934,283,268,264,265,276,271,268,251
35935,3084,283,268,256,279,276,269,255
35936,4094,3237,2065,270,1768,1848,277,271
35937,4095,4095,4095,3636,4094,4095,3110,3564
