row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
9298,268,276,3109,335,312,290,303,258
9299,270,291,3360,2990,980,289,296,261
9300,269,315,3416,3420,3252,290,305,260
9301,270,333,3417,3456,3473,304,310,259
9302,270,334,2632,3356,3532,314,309,260
9303,270,331,371,2270,3500,686,307,261
9304,268,331,292,279,2874,765,295,259
9305,270,331,294,261,568,812,293,257
9306,270,328,357,260,471,854,294,257
9307,270,326,1787,260,425,852,292,259
9308,269,322,2743,260,370,2432,286,257
9309,269,318,3360,263,382,3008,284,256
9310,269,305,3392,292,389,3088,279,254
9311,269,277,3282,3108,2340,3092,277,254
9312,268,268,1837,3412,3612,2336,279,256
9313,268,267,292,3388,3599,295,276,255
9314,269,268,272,3016,3596,288,273,252
9315,269,268,265,826,3608,292,274,253
9316,269,267,264,307,3588,513,274,255
9317,269,267,265,305,3534,1500,275,254
9318,269,267,265,274,3484,3020,274,253
9319,269,266,264,259,3422,3360,272,254
9320,269,267,263,259,2976,3464,272,254
9321,269,266,264,259,498,3492,278,254
9322,270,267,265,260,315,3484,288,254
9323,270,268,264,258,283,3388,288,254
9324,270,268,263,260,281,3242,287,253
9325,269,268,264,258,280,3268,541,252
9326,268,267,263,258,279,3200,770,253
9327,270,267,264,259,279,2194,409,253
9328,269,267,264,257,279,1768,360,253
9329,268,267,264,258,280,1976,344,253
9330,269,268,264,258,279,1455,1954,252
9331,268,268,264,258,280,317,2512,252
9332,269,268,264,258,280,308,2440,252
9333,269,266,265,257,280,306,2378,252
9334,273,266,265,258,281,285,2169,252
9335,300,268,264,258,281,273,313,253
9336,2464,271,264,260,282,273,270,251
9337,4046,362,270,260,283,273,269,250
9338,4095,3535,1266,263,291,276,270,252
9339,4095,4092,4010,318,2597,362,269,257
9340,4095,4095,4095,3880,4022,3822,317,1126
9341,4095,4095,4095,4095,4095,4095,3872,3968
