row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
41390,3966,4095,4095,4095,4095,4095,4095,4052
41391,3716,4095,4095,4095,4095,4095,4095,3974
41392,3222,4095,4095,4095,4095,4095,4095,3820
41393,2592,4060,4092,4095,4088,4036,4095,3168
41394,1492,3800,4012,4095,3988,3748,4048,1566
41395,500,3020,3484,4056,3588,2752,3894,305
41396,302,1941,2201,3808,1786,377,2268,263
41397,285,668,411,2664,309,280,312,254
41398,279,303,282,687,282,272,274,250
41399,278,282,272,290,277,270,269,250
41400,279,277,269,271,277,271,269,251
41401,279,275,272,264,277,269,268,250
41402,279,274,282,272,281,270,269,249
41403,280,276,297,296,295,269,268,249
41404,279,275,334,900,348,271,269,249
41405,278,277,732,2423,1204,272,268,250
41406,280,276,1384,3174,1644,273,268,252
41407,279,276,1935,3158,613,283,267,250
41408,279,276,2300,2588,297,300,266,250
41409,281,276,2514,1569,281,402,268,250
41410,280,277,2612,655,278,1200,268,250
41411,280,278,2671,329,276,1649,265,250
41412,280,277,2696,304,277,1744,266,250
41413,279,279,2708,292,274,1676,265,251
41414,277,277,2700,284,274,1480,267,250
41415,278,279,2701,280,275,1318,268,251
41416,279,279,2672,278,276,1184,266,250
41417,279,277,2649,277,274,1059,267,252
41418,278,277,2602,278,276,996,268,251
41419,277,278,2576,276,275,972,269,251
41420,278,277,2532,277,274,1003,267,249
41421,278,277,2488,277,275,1081,270,248
41422,277,278,2432,276,275,1182,270,250
41423,277,276,2406,277,276,1312,270,250
41424,276,277,2364,278,274,1656,270,249
41425,277,276,2336,279,276,2152,270,250
41426,279,277,2310,280,277,2671,269,250
41427,278,277,2254,287,278,3064,268,250
41428,280,277,2193,303,279,3308,268,250
41429,277,276,2098,429,298,3400,268,250
41430,279,277,1948,1403,886,3364,267,251
41431,278,276,1798,1330,3020,3183,266,249
41432,277,276,1589,422,3208,2437,265,250
41433,277,277,1329,305,2303,838,267,250
41434,277,275,1024,292,607,289,266,251
41435,277,277,693,292,296,273,267,249
41436,277,276,390,298,278,269,265,249
41437,278,276,330,304,274,269,264,249
41438,277,275,307,317,274,268,265,249
41439,276,276,296,340,274,269,265,249
41440,277,276,287,418,276,269,265,249
41441,279,277,278,717,275,268,265,249
41442,277,275,274,955,275,269,266,249
41443,279,276,271,1032,276,268,265,250
41444,280,276,270,904,276,270,266,250
41445,279,274,270,518,278,270,265,251
41446,279,275,269,326,282,272,266,250
41447,277,277,270,294,296,270,265,251
41448,277,274,269,279,319,272,268,250
41449,278,275,269,270,567,281,283,250
41450,280,275,270,267,1017,386,363,251
41451,280,275,269,264,409,2644,1334,250
41452,286,277,269,264,296,2681,2220,250
41453,300,277,268,263,280,1084,2184,249
41454,389,278,269,262,275,289,320,250
41455,2005,292,272,264,275,272,269,249
41456,3597,622,296,265,281,276,267,253
41457,4028,2436,1291,276,353,312,268,265
41458,4064,3794,3464,388,3028,2628,294,834
41459,4072,4094,4084,2990,4036,4044,2942,3756
