row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
41949,3976,4095,4095,4095,4095,4095,4095,4095
41950,3764,4095,4095,4095,4095,4095,4095,4088
41951,3380,4095,4095,4095,4095,4095,4095,4040
41952,2686,4092,4095,4095,4095,4095,4095,3904
41953,1532,3902,4062,4095,4073,4047,4095,3364
41954,421,3288,3804,4094,3950,3816,4076,2490
41955,303,2319,3036,4021,3400,2852,3984,1060
41956,284,940,1272,3567,1878,1102,3300,302
41957,281,319,309,2033,308,286,1122,266
41958,279,281,272,318,280,272,285,256
41959,280,276,267,273,280,270,271,254
41960,279,275,269,263,294,270,270,256
41961,280,274,268,263,479,273,269,252
41962,280,274,268,267,2240,278,268,251
41963,280,273,270,277,2798,289,268,251
41964,278,275,271,312,2112,325,268,253
41965,279,276,279,1129,415,1153,269,252
41966,279,275,292,2354,290,2159,268,251
41967,279,277,310,2252,280,2694,268,251
41968,279,278,361,1687,278,2909,267,251
41969,280,278,697,1062,276,2815,268,251
41970,280,277,1219,422,274,2632,268,251
41971,280,278,1572,331,276,2312,269,251
41972,278,277,1930,311,274,2121,268,251
41973,278,276,2258,295,275,1870,269,252
41974,279,277,2560,288,277,1777,271,249
41975,278,279,2721,281,276,1658,272,251
41976,279,279,2881,276,275,1541,273,251
41977,279,278,2980,275,276,1452,273,250
41978,279,277,3061,272,275,1389,276,249
41979,279,279,3112,273,276,1403,277,251
41980,280,279,3172,273,276,1528,278,250
41981,278,280,3220,273,276,1743,276,252
41982,279,278,3277,273,275,2132,274,250
41983,278,280,3332,272,276,2582,270,249
41984,279,281,3375,278,277,3068,270,249
41985,278,281,3352,284,277,3292,268,249
41986,279,280,3200,302,280,3336,266,251
41987,276,280,2968,352,305,3192,267,249
41988,277,279,2804,1105,2056,2604,266,249
41989,277,280,2712,1410,3439,1092,267,249
41990,278,277,2712,442,3096,288,267,248
41991,277,277,2740,288,940,272,266,250
41992,278,276,2772,273,285,270,265,250
41993,278,275,2837,268,275,269,267,250
41994,279,276,2812,268,276,269,267,249
41995,278,276,2748,269,275,275,266,250
41996,278,275,2536,268,275,317,268,250
41997,277,275,2274,274,278,1886,268,249
41998,277,275,1948,277,281,2932,266,251
41999,278,274,1506,281,282,3236,269,250
42000,279,275,902,289,285,3300,268,249
42001,278,275,348,303,284,3288,268,249
42002,278,275,296,379,283,3232,268,251
42003,278,276,280,1108,282,3101,267,250
42004,278,274,274,1750,301,2701,267,249
42005,279,274,269,1798,1446,1612,267,250
42006,287,274,268,804,2944,308,268,249
42007,328,276,268,289,1024,273,268,249
42008,1816,282,268,268,284,270,268,250
42009,3512,337,276,263,276,272,268,249
42010,4024,1965,357,265,284,275,269,250
42011,4068,3640,2652,285,407,306,272,257
42012,4076,4079,3982,1260,3512,3054,287,315
42013,4079,4095,4095,3772,4076,4082,2834,3424
