row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
36438,3528,4095,4095,4095,4095,4095,4095,3972
36439,2246,3964,4000,4095,3918,3624,4066,2289
36440,345,2772,2860,3880,2344,1249,2815,268
36441,278,555,392,1822,297,278,279,252
36442,273,285,277,294,278,272,266,251
36443,273,277,273,269,277,271,266,251
36444,273,285,288,270,276,271,266,251
36445,274,326,627,274,278,272,265,252
36446,275,1269,2796,285,275,270,264,251
36447,274,2255,3508,327,277,270,264,250
36448,273,2676,3528,1432,285,271,264,251
36449,271,2565,3180,2804,311,272,264,250
36450,272,2504,1407,3430,1108,271,265,250
36451,272,2365,297,3439,2396,269,265,250
36452,272,1879,279,3240,2604,272,263,251
36453,271,1760,272,2782,2894,273,264,251
36454,270,2108,273,2004,3336,286,263,251
36455,271,2410,277,665,3500,324,264,252
36456,271,2404,288,296,3500,366,265,252
36457,270,2353,323,280,3468,1083,265,251
36458,269,2292,1203,277,3405,2400,265,252
36459,269,2240,2432,281,3496,2569,266,251
36460,269,2126,3194,291,3560,2570,263,251
36461,270,1530,3468,326,3566,2528,265,251
36462,269,591,3540,1641,3556,2282,264,251
36463,267,355,3549,3188,3502,1143,264,251
36464,269,348,3540,3512,2752,301,264,250
36465,268,317,3534,3362,317,273,265,250
36466,270,290,3510,2744,276,270,264,252
36467,269,277,3468,2680,276,270,265,251
36468,268,275,3358,3184,276,269,264,250
36469,267,272,2805,3292,278,270,264,251
36470,268,271,2049,3304,281,270,264,251
36471,268,270,1830,3357,284,270,264,251
36472,268,270,1892,3416,285,270,264,250
36473,268,270,1526,3420,280,269,266,250
36474,269,270,486,3380,277,269,265,251
36475,269,271,322,3202,275,270,264,250
36476,268,269,293,2028,275,269,266,250
36477,269,270,273,303,275,270,266,253
36478,269,271,268,267,276,272,265,265
36479,272,270,268,263,277,285,274,1977
36480,288,272,273,265,331,1961,2314,4042
