row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
13541,3930,4095,4095,4095,4095,4095,4095,4095
13542,2228,4044,4076,4095,4092,4056,4095,3792
13543,297,2729,2952,4004,3317,2500,3960,315
13544,271,310,289,2145,309,294,559,255
13545,272,271,265,269,297,289,285,256
13546,271,269,264,261,292,294,284,253
13547,269,268,264,261,297,1652,285,256
13548,270,268,264,261,301,3614,291,256
13549,270,269,265,260,333,3676,1314,258
13550,270,268,264,260,1304,3694,2300,257
13551,270,270,263,260,2627,3420,3450,258
13552,270,271,263,260,2574,1690,3525,258
13553,268,270,263,260,2444,1260,3536,259
13554,268,271,264,260,2268,330,3535,259
13555,270,270,264,259,2524,297,3492,260
13556,269,270,264,259,3416,286,3460,259
13557,269,269,264,258,3421,284,3444,258
13558,269,268,265,259,3416,283,3430,257
13559,268,269,265,259,3418,285,3472,258
13560,268,269,265,260,3480,309,3488,258
13561,268,269,264,260,3560,3220,3492,258
13562,268,270,262,263,3608,3660,3444,257
13563,269,269,264,265,3620,3648,2550,255
13564,269,269,264,266,3624,3552,1708,256
13565,270,270,265,268,3596,2444,302,256
13566,269,269,265,276,3516,290,286,255
13567,269,270,265,313,3417,276,277,253
13568,269,270,265,367,3308,275,276,255
13569,269,270,265,612,3151,275,273,254
13570,268,269,265,1024,2236,273,272,254
13571,269,269,264,1425,394,272,271,254
13572,271,270,265,1805,336,270,271,253
13573,269,270,265,2286,311,271,269,255
13574,271,270,266,2685,297,272,270,254
13575,272,272,268,2968,290,273,270,254
13576,272,270,269,3145,284,272,269,254
13577,273,271,274,3256,281,273,269,253
13578,275,271,277,3296,278,270,269,255
13579,275,270,280,3313,276,270,268,254
13580,276,271,280,3164,276,270,270,254
13581,281,272,271,1108,278,270,268,253
13582,301,273,265,268,274,270,268,253
13583,1446,280,266,260,275,271,267,254
13584,3676,441,288,262,278,275,266,254
13585,4080,3008,2116,279,360,298,269,258
13586,4095,4016,3876,1745,3660,3118,286,334
13587,4095,4095,4095,3916,4095,4095,3604,3941
