row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
3383,3934,4095,4095,4095,4095,4095,4095,4095
3384,3496,4095,4095,4095,4095,4095,4095,4095
3385,2540,4032,4068,4095,4095,4095,4095,4093
3386,955,3356,3617,4078,3934,3888,4095,3944
3387,293,1621,1916,3680,2708,2592,4000,2588
3388,275,314,310,1973,373,353,2834,291
3389,274,279,274,312,281,275,295,253
3390,272,274,270,269,276,271,266,252
3391,270,272,270,264,277,270,266,252
3392,270,272,301,265,277,269,265,252
3393,269,275,2536,295,285,270,267,251
3394,271,283,3440,1622,987,271,265,252
3395,270,288,3452,2927,2696,271,266,252
3396,271,292,3200,3252,3304,280,266,251
3397,271,298,2578,1098,3429,304,267,252
3398,270,304,2188,288,3250,2172,267,250
3399,271,312,1940,266,2466,3502,269,251
3400,270,318,1768,261,1716,3524,277,252
3401,270,299,2021,263,769,3540,277,251
3402,267,282,2972,288,2824,3544,276,252
3403,267,278,3486,2876,3584,3528,273,252
3404,268,283,3504,3489,3528,3456,272,251
3405,268,288,3508,3452,1748,1609,269,253
3406,269,294,3505,3264,279,274,269,252
3407,269,283,3480,3044,276,272,266,250
3408,270,271,3284,3140,281,271,266,252
3409,270,270,2610,3380,300,269,264,253
3410,269,269,1431,3432,685,271,264,253
3411,270,269,1396,3426,2245,274,267,252
3412,269,269,343,3404,3469,290,266,252
3413,269,268,278,3329,3540,609,265,252
3414,269,270,268,2716,3556,3116,266,252
3415,270,269,265,1301,3549,2696,265,251
3416,270,268,263,304,3289,2164,265,250
3417,270,269,265,268,1177,320,265,251
3418,272,269,264,259,282,272,267,252
3419,1871,273,267,259,275,269,267,250
3420,4084,2540,326,262,282,274,266,250
3421,4095,4095,4056,1192,2906,1450,272,263
3422,4095,4095,4095,4093,4095,4095,3601,3845
