row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
4613,268,270,2008,3462,3124,304,403,278
4614,268,269,2308,3516,3716,1194,370,279
4615,268,271,3324,3524,3748,3212,367,281
4616,268,273,3489,3532,3752,3273,366,274
4617,268,287,3522,3524,3705,3460,361,273
4618,269,337,3535,3496,3550,3684,378,273
4619,270,345,3508,3022,336,3668,366,270
4620,269,338,3464,334,297,3552,356,271
4621,269,333,3425,277,293,3444,1945,267
4622,268,338,3420,264,293,3396,1930,265
4623,270,337,3470,268,296,1853,1914,266
4624,270,298,3508,1443,323,2390,1816,264
4625,269,276,3524,2894,3490,3663,1841,263
4626,270,272,3516,3452,3676,3683,1832,261
4627,269,270,3456,3524,3700,3684,1820,264
4628,268,269,3365,3526,3684,3660,343,260
4629,269,268,3284,3520,3680,3594,300,260
4630,270,270,2364,3509,3637,1890,285,259
4631,269,270,1412,3492,3608,289,284,258
4632,270,269,1273,3486,3522,282,281,258
4633,270,269,336,3471,3454,277,280,258
4634,269,268,281,3404,3445,279,279,257
4635,268,268,268,3226,3544,285,278,256
4636,268,269,266,3132,3606,348,278,256
4637,269,270,266,2959,3632,464,277,256
4638,270,269,265,1389,3640,428,276,255
4639,268,269,265,611,3644,354,276,256
4640,268,268,266,905,3640,333,276,253
4641,269,268,265,290,3604,308,275,254
4642,269,269,265,272,3412,278,275,254
4643,270,269,265,261,337,278,275,255
4644,271,269,266,261,286,277,274,254
4645,375,270,267,261,286,277,275,252
4646,3884,304,271,262,290,279,274,251
4647,4084,2780,388,264,295,279,273,250
4648,4095,4068,3912,298,1732,332,274,256
4649,4095,4095,4095,3617,3944,3599,290,340
4650,4095,4095,4095,4095,4095,4095,3150,3950
