row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
51176,3870,4095,4095,4095,4095,4095,4095,4032
51177,2329,4024,4046,4095,4078,4060,4094,2505
51178,293,2056,1757,3776,2152,1714,3584,258
51179,270,285,268,297,309,333,313,254
51180,270,269,265,259,297,309,297,254
51181,269,269,272,259,297,300,292,254
51182,269,270,512,313,302,299,292,256
51183,270,270,2542,3170,362,297,298,256
51184,269,270,3230,3468,3093,293,293,257
51185,270,270,3396,3486,3522,287,289,256
51186,269,269,2600,3345,3552,304,288,256
51187,270,270,836,739,3492,357,283,257
51188,271,269,2497,276,3164,2102,282,256
51189,269,270,3224,269,1197,2141,280,254
51190,269,269,3384,293,312,2124,278,256
51191,271,270,3376,1778,1118,2084,276,255
51192,270,269,2548,3402,3236,1960,276,256
51193,269,270,670,3497,3652,1728,274,255
51194,270,269,359,3484,3608,296,275,256
51195,270,268,283,3436,2573,276,273,256
51196,269,269,275,3372,3216,277,273,255
51197,268,267,267,2768,3537,290,273,255
51198,268,268,264,665,3573,645,274,254
51199,269,268,265,331,3577,761,274,254
51200,268,269,262,279,3554,2702,275,253
51201,268,268,263,261,3526,3389,275,253
51202,268,268,263,258,3372,3343,274,253
51203,269,267,263,257,2136,3173,275,253
51204,272,268,264,256,343,436,274,254
51205,279,268,265,257,277,274,273,253
51206,1180,272,264,258,278,275,277,254
51207,3924,433,284,258,280,277,276,255
51208,4095,3972,3568,330,2760,3178,306,2221
