row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
7960,3860,4095,4095,4095,4095,4095,4095,3976
7961,2300,4030,4060,4095,4024,3769,4062,2424
7962,297,2790,3128,4005,2772,1308,3644,269
7963,271,322,301,2626,299,278,318,254
7964,267,272,268,284,282,272,279,253
7965,269,269,267,261,282,273,279,253
7966,269,269,267,260,285,274,280,254
7967,270,268,268,262,732,274,280,255
7968,269,269,274,315,3432,281,280,253
7969,269,268,310,3072,3504,298,279,254
7970,269,269,2392,3362,3576,330,282,256
7971,268,268,2565,3432,3605,3000,285,257
7972,270,273,2808,3448,3593,3424,288,256
7973,268,281,3348,3452,3505,3503,289,257
7974,269,283,3439,3343,2420,3512,286,257
7975,269,281,3452,843,1485,3538,290,257
7976,269,282,3461,281,320,3526,346,256
7977,269,280,3460,279,296,3464,604,256
7978,268,278,3454,623,284,2728,519,256
7979,269,270,3446,2252,287,2001,400,254
7980,268,269,3456,3316,438,2294,369,256
7981,268,269,3440,3436,2588,3484,354,256
7982,269,269,3142,3484,3636,3596,333,254
7983,269,270,3089,3502,3646,3596,311,256
7984,269,269,2380,3477,3080,3407,281,256
7985,269,269,948,3479,1505,2208,282,256
7986,270,270,298,3456,1440,282,284,255
7987,269,269,299,3438,1044,284,285,257
7988,269,269,271,3405,2948,286,286,258
7989,270,269,272,3352,2740,289,289,256
7990,269,268,268,2680,2566,288,285,257
7991,269,268,269,2644,3384,287,286,256
7992,268,269,269,1078,3528,291,288,257
7993,270,267,268,340,3503,289,288,256
7994,269,269,267,405,2508,292,286,256
7995,269,268,266,349,322,295,285,255
7996,282,268,268,263,300,295,288,255
7997,2760,273,268,261,301,292,286,253
7998,4084,2850,359,265,308,296,284,252
7999,4095,4095,4088,3630,3884,3576,293,291
8000,4095,4095,4095,4095,4095,4095,3982,4036
