row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
50165,4052,4095,4095,4095,4095,4095,4095,3848
50166,3838,4095,4095,4095,4095,4064,4090,2000
50167,3033,4068,4060,4095,3966,3242,3886,272
50168,802,3284,3498,3980,1589,301,840,254
50169,285,1020,357,2213,301,294,284,254
50170,270,289,271,288,284,282,278,253
50171,270,272,263,260,296,294,282,252
50172,269,271,265,259,296,302,288,254
50173,270,268,266,261,356,331,277,253
50174,271,269,266,266,3064,1334,288,251
50175,268,270,268,283,3460,997,281,253
50176,269,269,274,653,3633,1685,278,253
50177,268,269,302,2444,3686,3104,285,253
50178,267,269,902,3023,3696,3421,280,252
50179,268,268,2495,3196,3700,3582,287,252
50180,268,269,2848,3353,3684,3584,284,252
50181,268,267,2798,3496,3701,3644,290,252
50182,268,268,2760,3536,3686,3673,293,253
50183,269,268,2630,3548,3668,3661,299,254
50184,269,269,2570,3548,3616,3674,575,254
50185,269,268,2476,3524,3118,3628,726,254
50186,269,268,2338,3444,741,3604,887,254
50187,268,269,2201,2957,296,3380,1390,256
50188,268,268,1984,2332,292,1404,1650,256
50189,268,269,1740,2321,294,332,1971,257
50190,269,268,1486,2516,295,313,2074,258
50191,268,270,1260,2726,301,330,2479,263
50192,267,268,1037,2920,306,320,2504,262
50193,268,268,781,3200,495,395,2894,265
50194,269,269,493,3428,895,1293,3092,268
50195,269,269,360,3512,3442,3740,3296,270
50196,268,268,304,3508,3684,3792,3346,271
50197,268,269,272,3462,3722,3808,3394,269
50198,268,268,269,3036,3694,3780,3433,269
50199,268,267,266,2019,3700,3765,3400,267
50200,268,267,264,813,3662,3676,2271,269
50201,270,267,264,285,3668,1894,1379,267
50202,267,268,264,270,3640,523,354,268
50203,267,267,265,263,3622,2353,356,269
50204,268,268,264,262,3544,2224,353,269
50205,269,268,264,261,3508,2178,325,267
50206,267,266,263,258,3440,2900,321,268
50207,267,267,264,259,3208,3476,323,265
50208,269,267,264,257,2165,3492,346,267
50209,269,268,263,259,2140,3544,337,264
50210,268,267,264,258,2144,3630,344,266
50211,268,267,263,258,1482,3644,316,264
50212,267,268,263,258,331,3650,334,266
50213,268,267,264,259,323,3620,314,263
50214,268,268,263,259,329,3604,306,261
50215,268,270,264,260,317,3624,329,264
50216,269,268,264,258,288,3565,316,265
50217,270,268,263,257,287,3537,327,264
50218,273,269,265,258,284,2754,307,264
50219,276,269,265,260,287,309,368,266
50220,289,271,264,258,280,281,311,266
50221,1310,277,268,258,286,298,689,269
50222,3264,323,285,260,289,288,316,271
50223,4078,3025,2050,277,1830,2248,1671,544
50224,4095,3998,3864,1416,3961,4046,3560,3986
