row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
38885,269,311,2233,282,285,275,290,258
38886,269,406,3376,1442,300,276,289,259
38887,270,1332,3469,3332,1244,277,281,257
38888,271,2134,3485,3396,1714,280,285,259
38889,272,2268,3502,3439,3180,288,288,260
38890,278,2564,3492,3438,3580,314,288,259
38891,285,3040,3436,3425,3614,823,285,259
38892,299,3389,2530,3308,3584,1712,284,258
38893,305,3453,345,1155,3444,3176,284,258
38894,305,3484,304,269,2750,3406,280,260
38895,297,3494,329,261,1392,3502,284,258
38896,280,3471,1524,258,285,3412,292,257
38897,273,3322,1605,259,282,3304,400,256
38898,271,2766,2372,260,280,3272,1149,257
38899,271,1742,3400,284,292,2653,1070,255
38900,271,363,3470,380,1105,1548,935,258
38901,271,288,3476,3200,2364,3224,926,255
38902,271,274,3432,3458,3573,3596,911,255
38903,271,270,3372,3476,3616,3612,903,254
38904,270,270,3304,3479,3624,3584,813,254
38905,270,269,2664,3469,3608,3562,836,254
38906,272,268,1583,3456,3602,3492,338,254
38907,270,269,359,3442,3612,2458,281,252
38908,272,268,283,3380,3604,620,276,253
38909,271,269,270,3136,3604,439,271,254
38910,272,269,265,2425,3596,1372,272,253
38911,272,268,266,776,3589,2565,272,254
38912,272,269,264,298,3572,2542,270,251
38913,272,268,263,270,3501,3013,272,253
38914,272,268,262,263,3214,3432,270,253
38915,273,268,263,260,2989,3436,270,254
38916,272,269,264,260,3013,3428,272,253
38917,272,268,264,259,2231,3362,272,253
38918,273,270,264,257,900,3028,270,253
38919,273,270,264,258,334,1276,271,252
38920,273,270,263,258,283,285,270,252
38921,274,269,264,258,276,271,270,252
38922,287,270,264,257,275,270,269,252
