row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
39936,3940,4095,4095,4095,4095,4095,4095,4095
39937,3800,4095,4095,4095,4095,4095,4095,4095
39938,3660,4095,4095,4095,4095,4095,4095,4095
39939,3300,4095,4095,4095,4095,4095,4095,4095
39940,2917,4095,4095,4095,4095,4095,4095,4088
39941,2336,4079,4095,4095,4095,4095,4095,4064
39942,1926,4008,4095,4095,4095,4095,4095,4028
39943,1391,3919,4084,4095,4095,4095,4095,3964
39944,779,3616,4028,4095,4088,4076,4095,3836
39945,344,3112,3800,4095,3992,3900,4092,3132
39946,294,1917,2661,3986,3356,2996,4012,1412
39947,280,376,444,3244,1105,434,3394,285
39948,278,286,277,1365,293,280,606,258
39949,280,277,266,279,279,273,278,252
39950,278,276,267,262,280,273,274,251
39951,279,275,268,257,291,272,272,250
39952,278,276,267,261,582,277,272,251
39953,279,275,268,266,2652,291,272,249
39954,279,277,272,279,2922,346,272,250
39955,278,277,272,300,2240,1275,270,249
39956,278,277,276,667,478,2400,268,250
39957,278,277,282,1805,292,2853,269,250
39958,279,277,287,2414,279,2700,268,250
39959,278,276,295,2493,276,2312,269,250
39960,279,277,304,2312,276,1729,269,249
39961,278,276,320,1960,273,1142,271,250
39962,279,277,351,1453,274,640,271,250
39963,279,276,530,981,276,381,274,249
39964,278,277,892,533,274,339,277,249
39965,280,277,1158,363,275,324,281,250
39966,279,278,1461,325,276,320,284,250
39967,279,277,1746,308,273,317,288,250
39968,278,276,2009,294,275,319,288,250
39969,278,277,2214,288,276,322,288,251
39970,278,276,2338,284,275,324,286,250
39971,279,276,2458,281,274,328,286,251
39972,278,278,2566,278,274,339,283,250
39973,279,277,2666,276,275,366,280,249
39974,279,278,2738,276,275,468,277,250
39975,279,278,2785,276,276,717,276,249
39976,278,278,2801,275,276,1077,273,248
39977,278,276,2831,275,276,1676,269,249
39978,279,277,2872,275,277,2357,267,249
39979,278,276,2904,278,280,2952,267,249
39980,278,277,2952,290,291,3194,266,251
39981,278,279,2912,329,365,3096,265,250
39982,277,278,2852,860,1662,2735,266,249
39983,278,277,2796,1666,3101,1529,264,249
39984,279,279,2726,1321,2604,324,265,251
39985,278,277,2648,383,1145,281,266,250
39986,281,278,2552,303,310,274,266,250
39987,279,277,2420,291,281,270,265,250
39988,280,279,2265,287,276,270,265,250
39989,281,278,2104,290,275,270,265,249
39990,281,278,1934,293,275,270,264,250
39991,280,279,1732,300,277,270,265,251
39992,281,280,1492,306,278,270,265,251
39993,281,279,1202,314,277,272,265,250
39994,279,280,811,333,277,274,266,249
39995,281,280,375,410,277,279,264,251
39996,281,280,312,939,277,292,265,249
39997,280,278,290,1527,279,310,265,249
39998,281,278,279,1910,297,838,265,250
39999,282,277,273,1676,1314,2708,265,250
40000,293,280,273,383,2284,1716,264,250
40001,457,283,273,284,322,289,264,250
40002,2744,324,282,271,280,272,266,250
40003,3953,1896,513,275,301,285,268,256
40004,4064,3641,3068,349,1940,1125,274,282
40005,4072,4092,4053,2666,3887,3740,1256,2745
40006,4078,4095,4095,3992,4095,4095,3944,4024
