row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
49061,3916,4095,4095,4095,4095,4095,4095,4095
49062,3758,4095,4095,4095,4095,4095,4095,4095
49063,3556,4095,4095,4095,4095,4095,4095,4095
49064,3310,4095,4095,4095,4095,4095,4095,4095
49065,2824,4095,4095,4095,4095,4095,4095,4095
49066,2254,4084,4095,4095,4095,4095,4095,4088
49067,1794,4030,4095,4095,4095,4095,4095,4056
49068,1220,3872,4072,4095,4095,4090,4095,4013
49069,649,3602,4001,4095,4068,4036,4095,3936
49070,333,3022,3676,4095,4012,3932,4095,3688
49071,298,2173,3144,4064,3812,3524,4084,3215
49072,286,1457,2346,3951,3208,2766,4024,2280
49073,282,558,1074,3556,2134,1742,3908,1132
49074,280,324,346,3052,1454,1066,3616,352
49075,280,301,303,2540,708,368,3120,300
49076,281,293,288,1800,324,308,2476,280
49077,280,287,280,1152,302,295,1770,269
49078,279,282,275,407,286,279,549,257
49079,279,280,271,308,281,273,297,253
49080,280,277,267,282,279,271,281,252
49081,280,276,268,271,276,270,274,252
49082,280,276,268,268,276,269,269,252
49083,280,276,267,263,277,270,269,252
49084,279,276,267,261,279,269,267,250
49085,280,276,268,260,283,269,267,250
49086,280,276,268,260,291,269,266,251
49087,279,276,270,263,315,272,267,251
49088,280,277,269,263,380,273,266,251
49089,279,276,269,265,1168,276,266,252
49090,279,277,270,268,1992,280,267,250
49091,278,276,272,279,2780,288,265,250
49092,279,277,275,290,3084,295,267,250
49093,279,276,279,313,3270,313,267,250
49094,279,277,282,410,3232,366,267,250
49095,280,277,291,1355,2909,1046,266,249
49096,279,277,299,1816,2646,1417,268,250
49097,280,277,305,2241,2269,1832,266,251
49098,279,279,309,2464,1911,2136,266,250
49099,279,277,322,2776,1187,2446,266,252
49100,280,278,346,2894,393,2633,266,251
49101,280,278,437,2830,305,2637,266,249
49102,280,277,884,2505,289,2516,266,250
49103,280,277,1265,2060,282,2358,266,250
49104,280,278,1641,1388,280,2068,266,251
49105,279,279,1956,541,277,1718,264,250
49106,279,279,2110,321,276,1395,267,250
49107,280,278,2166,286,276,788,265,250
49108,280,278,2031,276,276,433,267,249
49109,279,280,1917,273,276,356,269,251
49110,279,278,1696,270,276,332,268,250
49111,279,278,1484,268,276,316,269,251
49112,280,280,1292,268,275,308,269,251
49113,279,280,1122,267,276,302,271,249
49114,279,279,922,266,275,297,272,250
49115,277,279,850,265,275,294,270,249
49116,279,280,772,265,276,291,274,249
49117,278,280,681,265,275,287,275,250
49118,280,280,612,265,276,285,276,249
49119,280,280,523,265,276,284,277,249
49120,279,280,508,266,276,283,281,250
49121,280,280,506,265,275,282,283,250
49122,278,280,497,264,276,280,283,250
49123,279,281,497,265,277,281,283,250
49124,279,280,497,265,276,280,283,250
49125,277,280,547,266,274,282,283,249
49126,280,280,614,264,274,284,281,248
49127,279,278,699,263,276,286,282,250
49128,279,278,808,265,276,289,279,250
49129,278,278,978,265,276,293,277,249
49130,280,279,1116,264,275,300,274,250
49131,278,277,1300,265,275,310,273,250
49132,278,276,1483,265,276,321,270,251
49133,278,278,1656,265,276,339,269,251
49134,278,277,1747,265,275,355,270,249
49135,278,279,1908,267,277,579,268,250
49136,276,277,1996,267,278,994,269,250
49137,277,277,2074,269,278,1637,266,249
49138,278,277,2107,271,279,2308,266,250
49139,278,276,2090,273,279,2632,265,249
49140,278,277,2008,276,280,2866,266,250
49141,277,277,1832,282,283,2957,265,249
49142,277,275,1574,296,301,2842,265,250
49143,278,277,1243,331,360,2580,265,250
49144,279,278,876,848,1446,2080,265,249
49145,278,278,504,1757,2646,1452,265,250
49146,279,278,351,2520,3310,608,266,251
49147,278,277,319,2991,3370,321,267,248
49148,278,277,305,3178,3268,298,266,249
49149,278,278,296,3222,2990,285,267,249
49150,278,278,288,3125,2365,277,266,249
49151,277,278,284,2946,1536,273,265,249
49152,277,277,283,2830,1076,273,267,249
49153,277,276,278,2620,349,271,266,249
49154,278,278,277,2566,325,270,266,250
49155,278,276,276,2388,292,272,265,251
49156,278,277,275,2228,284,270,265,250
49157,279,276,273,2040,278,271,265,249
49158,277,275,273,1988,277,269,265,250
49159,278,276,272,1913,277,270,264,251
49160,279,276,272,1828,277,269,264,250
49161,279,278,272,1768,277,269,265,251
49162,279,277,272,1706,278,271,266,251
49163,279,277,271,1622,278,269,264,250
49164,280,277,271,1517,278,270,265,251
49165,279,276,270,1407,280,269,265,250
49166,280,277,271,1318,281,269,265,249
49167,279,277,270,1144,282,269,265,250
49168,279,277,270,1109,282,269,265,251
49169,279,275,270,1044,284,269,264,250
49170,279,277,270,828,285,268,265,251
49171,278,275,271,640,288,268,264,250
49172,280,276,269,396,291,269,265,250
49173,279,276,269,346,296,270,264,250
49174,279,277,269,323,302,270,264,249
49175,278,276,271,312,305,270,264,251
