row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
56215,271,271,264,276,2900,280,284,258
56216,270,272,266,310,3201,299,282,257
56217,269,272,267,941,3336,330,278,256
56218,269,270,266,1934,3480,501,284,256
56219,269,270,267,2565,3540,1673,280,257
56220,270,270,267,3055,3576,3290,282,257
56221,271,270,269,3194,3596,3520,286,257
56222,270,270,268,3225,3598,3538,286,257
56223,270,271,268,3221,3616,3567,323,260
56224,270,269,268,3240,3608,3560,452,256
56225,270,271,268,3224,3620,3612,1356,257
56226,269,269,269,3160,3606,3576,1390,255
56227,270,269,268,3160,3612,3580,2769,257
56228,270,269,267,3040,3608,3572,3257,257
56229,270,272,267,2852,3608,3557,3312,256
56230,271,269,265,2254,3580,3444,3404,258
56231,272,270,265,1576,3512,2796,3340,256
56232,272,270,265,885,3452,1673,3326,255
56233,271,271,265,451,3404,673,3316,256
56234,271,270,265,371,3368,328,3308,256
56235,270,271,263,354,3364,287,3268,254
56236,270,271,264,347,3388,277,3230,255
56237,269,269,265,343,3438,280,2012,254
56238,272,269,264,337,3476,280,286,253
56239,272,270,264,328,3510,281,274,254
56240,270,270,263,299,3509,286,276,254
56241,270,270,264,279,3503,305,270,253
56242,272,271,265,266,3476,678,270,253
56243,271,271,264,261,3456,1155,274,252
56244,271,271,264,259,3350,1252,272,253
56245,273,271,264,260,2745,1935,270,252
56246,272,270,263,257,2006,3048,275,252
56247,270,272,264,260,1829,3389,270,252
56248,271,272,263,260,1775,3462,273,253
56249,271,270,263,259,1860,3496,273,253
56250,271,270,263,259,1752,3516,273,251
56251,270,269,262,259,976,3516,272,253
56252,272,272,263,258,313,3516,274,252
56253,272,272,264,258,311,3497,272,251
56254,274,272,264,258,312,3500,272,253
56255,273,272,264,258,292,3492,277,252
56256,274,272,264,257,281,3468,286,252
56257,276,272,264,258,278,3436,292,253
56258,275,272,262,257,279,3316,290,253
56259,274,271,262,257,278,3132,287,253
56260,274,272,263,257,276,3128,280,250
56261,274,272,264,257,279,3149,274,251
56262,276,273,263,260,277,3244,277,252
56263,275,272,263,258,277,3260,277,252
56264,275,271,263,257,279,1604,274,251
56265,274,273,264,257,279,277,276,252
56266,274,272,263,257,279,271,276,252
56267,277,271,263,257,279,271,278,254
