row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
1016,4020,4095,4095,4095,4095,4095,4095,3988
1017,3800,4095,4095,4095,4095,4095,4095,3848
1018,3442,4095,4095,4095,4095,4095,4095,3360
1019,2824,4076,4092,4095,4079,4021,4088,2040
1020,2008,3887,3996,4095,3983,3700,4008,337
1021,1003,3268,3369,4030,3272,1969,3460,262
1022,317,2040,1732,3538,761,294,655,251
1023,283,466,324,2206,290,276,282,250
1024,279,306,280,360,282,280,276,250
1025,278,283,269,275,282,280,280,249
1026,277,282,274,261,297,344,277,249
1027,277,293,315,268,1949,3128,277,249
1028,276,312,1777,301,3461,3311,276,249
1029,277,338,3180,1400,3568,3332,273,250
1030,276,346,3452,3012,3567,3348,274,248
1031,276,340,3420,3436,3508,3313,274,249
1032,275,329,3060,3432,3038,2757,277,249
1033,276,312,1924,3074,894,1702,275,250
1034,277,298,421,1466,288,1357,273,249
1035,277,289,306,306,279,1229,276,250
1036,276,283,303,269,278,1120,276,251
1037,278,280,321,261,278,1009,275,249
1038,277,276,354,262,278,937,275,251
1039,277,277,656,262,276,340,274,250
1040,277,275,1110,261,277,281,275,250
1041,278,275,1455,261,277,276,272,250
1042,277,275,1633,261,276,275,273,248
1043,276,274,1745,260,277,274,274,249
1044,277,275,1764,262,276,274,274,249
1045,277,274,1727,264,276,274,271,248
1046,277,275,1536,265,276,275,272,250
1047,277,275,1286,269,276,275,272,249
1048,277,274,861,271,277,276,272,248
1049,276,276,465,276,277,275,271,249
1050,277,275,336,281,277,276,273,250
1051,277,274,306,295,277,275,270,250
1052,277,274,292,319,276,275,272,249
1053,278,275,281,425,274,275,272,249
1054,278,276,274,1002,277,276,273,250
1055,278,275,271,1484,277,276,271,249
1056,277,276,269,1697,276,275,270,249
1057,279,274,267,1702,277,278,271,249
1058,280,275,268,1412,278,276,272,249
1059,280,276,267,958,278,278,272,250
1060,280,277,267,397,280,277,272,249
1061,280,276,266,321,282,276,273,249
1062,280,274,266,299,289,278,273,249
1063,282,277,266,285,298,275,273,249
1064,281,277,267,278,312,276,275,249
1065,279,275,268,273,338,276,272,249
1066,279,276,267,269,609,276,272,249
1067,279,277,267,264,1192,278,270,249
1068,278,276,268,264,1735,279,272,250
1069,279,277,269,263,2108,279,272,250
1070,279,277,270,262,2152,277,271,249
1071,285,276,269,261,308,276,271,249
1072,386,277,269,261,279,277,270,251
1073,2972,323,283,264,285,283,273,265
1074,4052,2676,2784,284,2680,3214,303,1782
1075,4095,4095,4095,3489,4095,4095,3916,3992
