row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
48681,278,299,1864,361,2414,305,270,266
48682,277,448,3096,2092,3388,1070,289,303
48683,279,1806,3432,3300,3520,2900,1251,1337
48684,279,2628,3534,3532,3560,3540,3202,1585
48685,280,2970,3548,3546,3566,3560,3436,1653
48686,280,3004,3532,3544,3556,3564,3448,1717
48687,279,2976,3368,3524,3481,3556,3448,1807
48688,280,2936,2772,3327,3112,3518,3438,1884
48689,280,2890,1914,2257,2312,3280,3400,1790
48690,280,2862,1067,443,1117,2274,3300,825
48691,281,2845,714,285,323,378,2156,282
48692,282,2861,691,270,282,280,299,254
48693,281,2900,1016,269,278,272,266,252
48694,281,2958,1648,269,277,272,265,251
48695,280,3036,2161,269,278,272,266,253
48696,281,3044,2124,269,277,273,264,252
48697,278,2728,2169,269,276,273,265,250
48698,278,2258,2620,271,277,272,264,251
48699,276,1843,3096,276,277,273,265,251
48700,276,1402,3268,279,277,274,264,251
48701,276,870,3228,277,276,272,263,251
48702,276,494,3204,277,276,273,264,252
48703,275,449,3225,277,277,272,264,252
48704,274,367,3304,280,275,272,264,251
48705,273,320,3394,292,276,271,263,252
48706,274,301,3439,313,274,270,264,251
48707,273,287,3439,332,275,271,264,250
48708,274,284,3400,421,276,271,264,250
48709,274,280,3348,1117,275,269,264,252
48710,274,277,3322,1660,275,271,265,251
48711,273,276,3320,1521,275,271,263,252
48712,273,276,3000,1069,274,270,265,251
48713,271,275,1292,330,273,269,265,252
48714,272,274,290,279,274,269,265,252
48715,276,274,269,268,274,271,264,250
48716,290,272,267,265,273,269,263,249
