row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
2923,3868,4095,4095,4095,4095,4095,4095,4016
2924,3631,4095,4095,4095,4095,4095,4095,3892
2925,3093,4095,4095,4095,4095,4095,4095,3612
2926,2605,4060,4088,4095,4095,4081,4095,3077
2927,1920,3871,3992,4095,4049,3996,4084,2316
2928,1203,3580,3844,4095,3984,3820,4032,1444
2929,665,2932,3108,4012,3396,2872,3858,378
2930,316,2165,2292,3788,2156,868,2804,283
2931,288,1092,1041,3060,505,296,887,261
2932,279,319,299,1330,285,274,291,258
2933,281,293,277,315,278,274,273,256
2934,278,284,272,276,278,271,271,255
2935,279,287,278,270,283,272,270,253
2936,279,298,297,267,312,273,269,254
2937,280,317,471,280,1321,276,268,253
2938,278,350,1736,309,3018,277,268,254
2939,280,641,3140,1369,3426,281,269,253
2940,279,638,3404,2849,3436,287,267,253
2941,280,444,3144,3320,3308,292,268,252
2942,280,370,2432,3244,2440,305,269,251
2943,279,339,885,2125,384,322,268,249
2944,279,318,301,354,283,330,268,249
2945,278,303,285,276,276,331,267,250
2946,278,296,288,265,275,320,267,250
2947,280,291,294,264,274,305,267,250
2948,280,288,300,264,275,286,267,248
2949,281,285,310,265,273,275,266,249
2950,281,284,322,266,275,271,267,249
2951,280,281,342,265,274,271,267,250
2952,279,280,380,265,274,270,267,249
2953,280,281,574,266,274,270,266,249
2954,280,278,777,265,273,270,265,250
2955,280,280,948,268,272,270,265,249
2956,280,278,1100,266,273,271,265,249
2957,280,280,1205,268,274,272,266,250
2958,280,279,1301,267,274,272,266,249
2959,281,280,1376,268,276,272,265,250
2960,281,279,1435,269,276,272,266,248
2961,281,279,1445,270,275,270,266,249
2962,282,280,1373,273,274,269,267,248
2963,280,279,1198,274,275,272,267,249
2964,281,278,854,277,276,271,266,249
2965,282,278,445,284,274,272,266,249
2966,282,278,326,297,276,269,267,248
2967,282,280,308,327,275,269,265,248
2968,281,278,290,372,274,270,266,248
2969,284,279,285,796,276,270,264,248
2970,283,279,278,1227,275,270,265,247
2971,282,280,274,1479,274,270,266,249
2972,281,280,272,1542,275,270,266,248
2973,281,278,271,1464,276,270,267,249
2974,282,278,270,1222,277,271,267,250
2975,280,278,271,787,277,271,267,248
2976,281,278,271,378,278,271,265,249
2977,278,279,271,324,282,271,266,249
2978,278,279,272,304,286,271,267,249
2979,281,279,269,291,286,270,265,249
2980,292,278,270,285,282,271,266,250
2981,339,278,271,274,275,269,266,250
2982,2066,291,273,266,275,272,267,250
2983,3621,421,294,267,281,277,267,255
2984,4076,3116,2780,285,1300,905,274,290
2985,4095,4095,4095,2944,4040,4040,2485,3524
