row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
12614,3844,4095,4095,4095,4095,4095,4095,4095
12615,3500,4095,4095,4095,4095,4095,4095,4084
12616,3082,4095,4095,4095,4095,4095,4095,4068
12617,2676,4060,4095,4095,4095,4095,4095,4042
12618,2138,3912,4076,4095,4095,4095,4095,3976
12619,1530,3604,3944,4095,4088,4084,4095,3748
12620,576,2901,3503,4079,3924,3888,4095,3144
12621,315,1960,2546,3900,3380,3230,4029,2269
12622,296,902,1319,3244,2182,2008,3674,1148
12623,289,344,360,2234,864,619,2848,339
12624,288,305,303,1229,313,303,1735,295
12625,287,295,288,378,289,281,391,275
12626,286,288,282,297,281,274,288,264
12627,288,286,277,278,281,273,274,262
12628,286,286,277,272,285,273,272,259
12629,287,286,277,273,290,273,271,260
12630,288,288,280,271,295,274,270,258
12631,289,293,283,271,299,274,268,256
12632,288,296,295,272,331,277,269,258
12633,289,303,437,280,847,277,268,255
12634,289,306,1380,293,2030,281,270,256
12635,288,308,2430,337,3112,284,269,255
12636,286,304,3150,1405,3496,289,269,255
12637,286,300,3168,2668,3489,294,268,254
12638,286,295,2805,3180,3360,300,267,253
12639,287,290,2276,3104,2894,297,267,254
12640,287,288,1714,2433,1845,291,268,253
12641,287,286,1297,1471,525,281,267,252
12642,286,284,1031,413,296,273,268,252
12643,286,282,907,295,280,270,268,252
12644,285,284,886,280,277,271,267,250
12645,286,283,769,277,276,270,267,251
12646,285,283,531,277,276,271,267,250
12647,286,284,369,282,275,271,268,251
12648,285,282,328,287,274,272,266,249
12649,285,282,309,294,275,270,267,250
12650,285,283,297,308,276,269,265,249
12651,285,284,293,340,277,269,266,249
12652,284,282,285,490,276,269,267,248
12653,284,282,281,816,276,268,267,249
12654,284,282,277,1039,277,270,267,249
12655,284,284,276,1150,278,270,266,247
12656,284,283,276,1163,277,269,267,248
12657,284,283,273,1098,279,271,266,249
12658,284,282,274,916,280,271,267,248
12659,283,281,272,589,280,270,267,248
12660,284,282,272,367,281,268,267,249
12661,285,282,272,316,288,272,268,249
12662,284,280,271,297,297,270,266,250
12663,284,281,272,287,313,270,265,248
12664,283,281,270,279,359,271,267,249
12665,284,282,272,273,736,272,268,248
12666,283,281,270,269,1304,271,269,247
12667,281,279,271,267,1676,272,269,249
12668,283,280,269,266,1764,272,270,248
12669,281,280,270,264,1668,273,268,249
12670,283,280,271,264,1372,274,270,249
12671,282,280,271,265,1001,278,270,249
12672,282,280,271,264,612,282,270,248
12673,281,279,269,265,360,292,269,247
12674,281,279,268,264,325,304,271,248
12675,279,278,270,264,318,330,271,247
12676,279,278,268,263,321,397,269,249
12677,280,280,268,263,335,472,270,248
12678,280,279,269,263,359,540,270,249
12679,278,279,267,262,479,514,271,248
12680,279,278,267,263,744,434,273,249
12681,280,277,267,263,814,381,271,249
12682,282,278,268,261,356,339,272,249
12683,299,278,267,261,289,304,273,249
12684,778,277,268,262,281,285,273,248
12685,2255,285,268,261,281,281,275,248
12686,3422,314,270,262,281,282,273,249
12687,3905,733,281,262,283,280,273,250
12688,4032,1778,344,264,286,281,274,249
12689,4078,3390,2828,276,417,311,275,256
12690,4092,4078,4028,852,3520,2908,282,284
12691,4095,4095,4095,3554,4070,4060,888,1612
12692,4095,4095,4095,4068,4095,4095,3432,3448
12693,4095,4095,4095,4095,4095,4095,4028,3961
