row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
13053,3832,4095,4095,4095,4095,4095,4095,4095
13054,3688,4095,4095,4095,4095,4095,4095,4084
13055,3268,4095,4095,4095,4095,4095,4095,4060
13056,2616,4068,4095,4095,4095,4095,4095,4004
13057,1372,3700,4015,4095,4074,4040,4095,3842
13058,526,3166,3653,4088,3838,3701,4092,3068
13059,304,2069,2639,3928,3172,2806,4004,1631
13060,286,865,1194,3172,1749,1253,3382,306
13061,281,314,315,1781,347,311,1743,266
13062,281,294,287,475,289,279,300,254
13063,280,281,277,296,281,275,273,250
13064,282,282,279,276,282,282,268,250
13065,283,287,300,269,298,299,266,250
13066,282,288,341,275,361,354,266,250
13067,281,288,1048,288,1442,1337,267,249
13068,282,287,2129,320,2734,2016,265,250
13069,281,287,3136,1206,3468,2280,265,250
13070,280,285,3439,2708,3534,2350,265,249
13071,280,283,3365,3333,3468,2376,264,250
13072,279,284,3084,3468,2964,2346,265,249
13073,281,284,2430,3148,1742,2138,265,249
13074,282,282,1705,2213,360,1882,265,249
13075,283,282,960,800,290,1686,266,250
13076,281,282,767,341,282,1457,265,250
13077,283,281,585,288,278,1248,266,250
13078,283,280,644,276,277,1110,265,250
13079,282,281,701,274,278,930,267,250
13080,283,280,710,272,277,743,265,248
13081,285,282,669,273,276,510,266,250
13082,283,282,589,275,277,373,267,249
13083,283,281,449,279,277,341,267,249
13084,283,280,372,279,277,325,265,249
13085,281,281,338,283,277,317,266,249
13086,283,281,320,289,278,305,266,247
13087,284,283,307,297,278,294,266,248
13088,283,282,300,308,279,284,265,249
13089,284,279,293,326,280,276,266,248
13090,285,281,288,358,277,272,266,249
13091,285,283,284,492,279,271,266,248
13092,283,283,281,786,278,273,265,248
13093,283,281,280,1010,277,271,266,248
13094,284,282,278,1172,278,273,265,249
13095,282,283,275,1254,278,272,265,249
13096,284,283,276,1313,280,271,265,248
13097,284,281,276,1327,280,273,265,248
13098,284,281,273,1254,280,272,266,249
13099,284,282,274,1137,282,272,265,248
13100,284,283,274,1046,284,272,265,249
13101,283,283,274,952,284,272,266,249
13102,284,284,275,824,286,272,264,250
13103,283,282,274,748,289,271,264,250
13104,284,281,275,683,293,271,265,249
13105,283,282,274,722,294,271,265,249
13106,282,282,273,725,297,272,264,249
13107,282,281,273,692,298,271,265,249
13108,282,280,273,752,302,270,265,249
13109,281,280,273,796,307,272,265,249
13110,282,281,274,893,310,272,265,249
13111,282,281,273,924,317,273,266,248
13112,282,279,272,1020,322,271,264,249
13113,281,279,273,1019,330,272,264,250
13114,280,278,271,1071,337,272,264,249
13115,281,279,272,1145,343,272,265,249
13116,281,280,274,1213,353,270,265,250
13117,280,279,273,1181,369,272,266,248
13118,280,280,273,1212,364,270,266,249
13119,280,279,273,1196,343,271,267,250
13120,279,279,272,1205,312,269,266,248
13121,278,277,271,1105,288,269,266,248
13122,284,277,272,675,279,269,265,248
13123,312,277,269,314,275,269,264,250
13124,1212,279,269,284,276,269,266,249
13125,3044,309,274,269,276,270,266,249
13126,3964,1494,344,268,284,277,266,252
13127,4072,3182,2520,286,759,345,269,269
13128,4092,4088,4036,1304,3592,3100,299,482
13129,4094,4095,4095,3674,4072,4060,2096,3202
13130,4095,4095,4095,4095,4095,4095,3992,4008
