row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
2487,3576,4095,4095,4095,4095,4095,4095,3916
2488,2884,4079,4095,4095,4095,4068,4095,3404
2489,2018,3868,4012,4095,4014,3836,4062,2028
2490,835,3023,3288,4034,3368,2684,3820,367
2491,316,2044,2228,3695,2029,913,2546,277
2492,288,821,697,2589,355,292,442,259
2493,281,316,299,845,285,272,278,254
2494,279,291,279,297,280,274,268,253
2495,280,291,287,275,294,288,268,252
2496,280,305,357,279,738,376,267,252
2497,280,336,2002,321,2844,1530,268,253
2498,281,424,3200,1577,3420,1644,267,252
2499,281,431,3428,2972,3404,1533,268,252
2500,281,365,3096,3358,3005,1045,266,250
2501,282,338,2396,3000,1689,329,266,251
2502,281,321,1564,1788,322,283,267,251
2503,282,308,813,330,280,272,267,250
2504,280,298,757,276,276,271,266,250
2505,281,291,1081,271,275,271,268,250
2506,282,288,1418,268,276,269,265,251
2507,280,284,1693,269,276,270,265,250
2508,281,283,1925,269,276,271,266,250
2509,284,283,2148,270,276,269,265,249
2510,282,282,2354,271,275,270,267,248
2511,282,282,2484,274,276,271,267,250
2512,281,282,2552,275,276,269,267,250
2513,283,281,2546,276,276,270,267,250
2514,283,283,2492,280,277,271,267,251
2515,284,282,2383,280,276,272,267,249
2516,283,282,2223,285,276,271,267,249
2517,284,281,2068,290,277,272,266,249
2518,285,280,1892,294,276,271,266,251
2519,284,282,1716,301,278,269,266,250
2520,284,281,1498,310,277,268,266,249
2521,285,282,1229,328,276,270,266,249
2522,285,282,928,367,277,270,265,248
2523,285,281,624,621,275,270,267,249
2524,287,282,384,1006,274,269,265,249
2525,285,282,337,1361,276,269,264,249
2526,284,283,318,1692,278,269,266,249
2527,285,284,304,1976,276,268,266,248
2528,284,282,298,2223,277,270,265,249
2529,286,281,289,2417,277,269,265,249
2530,285,282,283,2578,277,269,265,250
2531,285,281,280,2644,277,269,265,248
2532,285,281,277,2646,278,270,267,249
2533,284,281,276,2565,280,268,268,250
2534,284,281,273,2420,278,271,268,250
2535,284,281,272,2244,280,270,267,248
2536,284,280,273,2022,282,270,266,249
2537,283,281,272,1742,286,270,268,248
2538,281,279,271,1423,290,272,268,248
2539,281,280,272,1047,297,270,266,249
2540,281,279,271,578,305,272,268,250
2541,281,280,271,360,315,273,268,250
2542,279,279,272,323,337,274,268,250
2543,279,277,270,305,345,274,267,250
2544,291,277,269,288,297,276,268,250
2545,441,280,272,271,280,277,269,250
2546,2426,298,276,265,279,278,270,252
2547,3836,1246,367,267,297,292,271,261
2548,4084,3434,3277,298,2130,1870,282,317
2549,4095,4095,4095,2860,4046,4060,2345,3360
