row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
48166,3966,4095,4095,4095,4095,4095,4095,4095
48167,3726,4095,4095,4095,4095,4095,4095,4095
48168,3084,4095,4095,4095,4095,4095,4095,4095
48169,1884,4012,4095,4095,4095,4095,4095,4090
48170,375,3388,3996,4095,4084,4052,4095,3996
48171,295,2318,3356,4072,3896,3724,4068,3138
48172,273,610,1756,3806,2632,1548,3844,290
48173,272,291,312,2490,355,286,854,258
48174,273,275,273,352,278,273,281,256
48175,272,274,272,272,278,275,291,256
48176,272,272,283,267,298,270,281,254
48177,273,274,371,297,1624,277,280,255
48178,272,275,1897,1688,2489,289,296,258
48179,273,283,3124,3348,3212,292,276,254
48180,274,294,3480,3516,3556,745,286,253
48181,273,310,3508,3548,3572,1411,280,256
48182,273,312,3512,3548,3558,1393,277,254
48183,273,313,3476,3528,3534,1468,281,254
48184,273,313,3261,3445,3298,1340,278,254
48185,272,312,2680,2076,2292,1272,276,255
48186,271,313,2212,292,1112,422,277,255
48187,271,316,2174,265,292,277,275,254
48188,272,315,2287,264,276,270,273,254
48189,273,312,2658,266,275,270,271,253
48190,272,310,3118,269,274,269,272,254
48191,273,309,3392,278,275,271,270,251
48192,272,309,3428,280,276,271,272,252
48193,273,295,3436,301,275,271,269,252
48194,272,282,3444,834,276,270,269,253
48195,271,276,3422,1986,276,269,268,253
48196,272,276,3284,2930,280,270,268,253
48197,271,273,2860,3308,334,269,269,252
48198,270,273,2014,3444,1652,269,268,251
48199,271,272,868,3464,2634,272,266,251
48200,272,272,314,3436,3308,276,267,252
48201,272,272,282,3273,3432,286,266,252
48202,271,273,272,2950,3482,787,266,251
48203,272,274,269,1854,3490,2876,266,251
48204,271,274,268,324,3466,3244,266,251
48205,271,274,265,275,3327,3444,266,250
48206,271,273,267,267,2241,3468,272,252
48207,272,273,266,264,610,3468,272,251
48208,271,272,266,263,310,3356,271,251
48209,272,273,267,264,284,2540,269,252
48210,272,273,266,261,276,1186,268,251
48211,279,272,265,263,273,288,266,250
48212,508,274,266,262,272,268,265,251
48213,3528,321,271,263,274,270,265,251
48214,4004,2916,1030,267,285,274,266,251
48215,4020,4080,3936,464,2250,455,267,259
48216,4024,4095,4095,3856,4044,3951,412,1615
