row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
38374,3968,4095,4095,4095,4095,4095,4095,4095
38375,3704,4095,4095,4095,4095,4095,4095,4095
38376,3008,4095,4095,4095,4095,4095,4095,4095
38377,1828,3932,4052,4095,4095,4095,4095,4092
38378,397,3052,3500,4078,3988,4004,4095,3917
38379,285,1448,1906,3720,2908,2720,3992,1070
38380,277,364,404,2395,378,296,1811,260
38381,274,280,269,282,282,292,344,262
38382,274,276,269,270,276,277,294,262
38383,275,276,268,266,277,285,276,256
38384,275,275,268,264,290,1979,287,258
38385,275,274,269,265,362,3449,277,256
38386,275,277,271,268,2568,3508,291,255
38387,276,277,276,280,3542,3516,347,253
38388,275,282,314,392,3564,3528,1913,253
38389,276,288,1630,2504,3573,3544,2820,253
38390,276,291,3264,3380,3564,3528,2838,256
38391,275,292,3496,3486,3548,3148,3113,259
38392,276,290,3506,3533,3452,2119,3396,282
38393,275,290,3482,3556,2356,847,3452,325
38394,274,285,3436,3550,329,306,3470,2049
38395,274,282,3240,3544,290,281,3480,2884
38396,272,278,2721,3540,301,274,3465,2884
38397,273,277,2193,3534,418,272,3444,2854
38398,274,277,1873,3532,1373,272,3438,2814
38399,274,276,1256,3512,2540,280,3402,2720
38400,274,275,361,3486,3129,300,2953,1300
38401,274,276,299,3398,3456,348,1138,286
38402,274,276,282,3189,3552,1304,335,259
38403,273,275,274,2653,3560,2282,271,253
38404,274,275,271,1961,3548,3080,265,250
38405,276,277,270,962,3501,3396,266,252
38406,274,274,270,313,3392,3480,266,251
38407,274,276,269,281,2956,3508,273,251
38408,274,276,269,271,2464,3516,278,252
38409,275,275,268,265,1863,3518,277,251
38410,275,274,269,266,916,3524,277,253
38411,275,275,269,264,347,3516,610,253
38412,275,277,269,263,304,3484,2952,254
38413,275,276,267,264,287,3432,3052,256
38414,276,275,267,264,282,3412,3374,255
38415,275,274,268,264,278,3414,3397,254
38416,275,276,268,264,277,3142,3350,254
38417,275,275,268,264,275,2788,3304,253
38418,275,274,266,263,275,1965,3212,252
38419,274,275,267,263,275,644,3108,253
38420,277,275,266,261,274,295,2660,250
38421,299,275,268,262,273,271,292,252
38422,1548,282,268,261,275,267,267,251
38423,3791,858,288,264,276,269,267,251
38424,4020,3612,2232,287,323,285,268,254
38425,4028,4095,4046,2020,3535,2786,276,285
38426,4036,4095,4095,4012,4095,4095,3293,3714
