row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
1527,3854,4095,4095,4095,4095,4095,4095,4086
1528,3732,4095,4095,4095,4095,4095,4095,4060
1529,3380,4095,4095,4095,4095,4095,4095,4024
1530,3100,4095,4095,4095,4095,4095,4095,3960
1531,2588,4060,4095,4095,4095,4095,4095,3839
1532,1756,3900,4056,4095,4072,4068,4095,3470
1533,1421,3660,3900,4095,4036,4014,4095,2997
1534,974,3364,3760,4095,3976,3892,4070,2124
1535,415,2954,3428,4052,3460,2680,3948,318
1536,294,1553,1762,3632,1732,421,2792,260
1537,284,368,318,2238,307,284,370,253
1538,280,311,285,712,280,280,282,250
1539,278,284,271,294,277,277,273,250
1540,277,284,270,266,279,279,274,249
1541,277,285,280,263,290,294,273,249
1542,278,302,323,269,1161,1593,276,249
1543,278,344,1828,301,3087,2190,270,248
1544,279,545,3108,967,3520,2406,271,248
1545,279,610,3468,3116,3554,2462,271,250
1546,281,455,3296,3436,3394,2415,273,248
1547,278,339,2636,3252,2340,1000,276,249
1548,278,319,1681,2031,320,284,273,250
1549,277,302,957,320,279,274,272,250
1550,277,293,1032,270,276,276,273,250
1551,278,286,1497,265,277,276,273,250
1552,277,282,1808,263,276,274,274,249
1553,277,280,2200,263,275,273,274,249
1554,277,277,2528,264,276,273,269,249
1555,280,277,2740,264,276,275,274,249
1556,277,276,2872,265,275,275,273,249
1557,278,277,2863,269,276,274,272,250
1558,278,277,2790,269,275,275,274,249
1559,277,277,2593,274,275,276,273,249
1560,279,277,2380,275,277,276,274,250
1561,280,275,2158,283,277,275,272,251
1562,280,275,1932,288,275,275,272,250
1563,279,276,1672,294,277,274,273,248
1564,279,274,1423,307,277,274,271,249
1565,280,276,1126,322,277,276,272,249
1566,278,276,884,345,275,274,272,249
1567,280,275,565,453,276,274,272,249
1568,278,276,374,777,275,272,271,249
1569,280,277,334,1142,276,273,271,249
1570,279,276,310,1556,277,274,270,249
1571,279,276,301,1912,276,276,272,248
1572,281,275,294,2220,276,276,271,248
1573,280,275,285,2484,277,278,273,248
1574,280,275,282,2676,277,277,274,250
1575,279,276,277,2824,278,277,272,249
1576,280,275,273,2863,278,276,273,249
1577,280,276,271,2836,279,281,277,248
1578,281,277,271,2690,278,277,275,249
1579,281,277,270,2540,278,276,274,249
1580,282,277,268,2362,281,277,274,249
1581,281,278,269,2134,282,281,275,248
1582,279,276,269,1862,285,275,271,248
1583,279,275,270,1546,288,275,271,249
1584,282,276,269,1194,296,277,272,248
1585,278,276,268,756,303,278,273,249
1586,280,276,269,382,316,276,272,250
1587,281,276,268,325,338,276,272,250
1588,279,277,270,306,409,273,269,249
1589,278,279,269,291,907,273,269,249
1590,277,277,269,282,1361,276,269,249
1591,278,276,269,276,1784,277,271,249
1592,280,276,269,271,751,279,272,249
1593,340,277,269,265,278,279,270,249
1594,2752,303,276,262,279,281,274,254
1595,4048,2526,2240,274,1160,1601,280,322
1596,4094,4092,4092,2620,4040,4084,3242,3860
