row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
2038,3884,4095,4095,4095,4095,4095,4095,4094
2039,3608,4095,4095,4095,4095,4095,4095,4060
2040,2953,4095,4095,4095,4095,4095,4095,3980
2041,2044,3956,4073,4095,4084,4060,4095,3764
2042,914,3439,3800,4095,3933,3804,4088,2956
2043,321,2520,3136,4028,3439,2934,4004,1377
2044,290,1402,1868,3689,2268,1698,3790,319
2045,284,544,751,3064,932,338,2728,269
2046,280,317,310,1884,311,288,971,257
2047,279,292,282,532,284,275,297,252
2048,281,288,277,309,279,273,273,252
2049,280,289,277,278,279,275,269,250
2050,280,297,291,269,289,286,268,250
2051,280,311,335,272,330,316,267,250
2052,279,345,1342,285,1486,1364,268,250
2053,280,527,2581,328,2884,2580,267,249
2054,281,796,3300,1553,3378,2848,266,249
2055,279,827,3332,2964,3380,2824,266,249
2056,279,733,2884,3310,3165,2505,266,249
2057,280,548,1926,3033,2116,1476,266,250
2058,279,375,992,2161,714,339,267,250
2059,278,334,359,748,293,280,267,248
2060,278,312,324,297,278,270,268,248
2061,279,296,354,273,276,270,267,249
2062,280,288,747,267,276,270,266,249
2063,279,284,1125,265,274,270,267,249
2064,280,281,1480,266,274,270,267,249
2065,278,279,1871,267,274,271,265,249
2066,280,278,2136,269,275,270,266,249
2067,279,278,2208,272,275,270,266,249
2068,280,279,2037,276,276,271,268,249
2069,280,278,1691,282,276,269,266,250
2070,280,278,1174,292,275,270,265,250
2071,280,278,610,312,276,271,265,251
2072,282,279,335,390,277,271,265,250
2073,281,277,306,997,277,270,264,249
2074,280,280,294,1540,276,270,265,248
2075,280,280,285,1924,277,270,265,249
2076,282,280,279,2180,275,271,266,249
2077,282,280,274,2300,276,272,265,249
2078,282,280,273,2281,277,269,265,248
2079,282,280,274,2112,278,269,265,249
2080,283,279,273,1857,279,271,266,248
2081,282,280,273,1568,281,270,264,249
2082,284,280,272,1275,284,270,265,248
2083,283,278,273,1010,285,269,265,250
2084,282,280,272,787,288,270,266,248
2085,284,279,271,566,288,270,266,249
2086,284,279,272,400,292,270,266,248
2087,282,280,272,356,296,270,266,248
2088,282,281,271,346,298,270,265,250
2089,282,281,271,341,300,270,266,249
2090,282,280,270,334,300,272,265,249
2091,281,280,270,333,298,272,265,248
2092,281,280,271,342,299,271,267,250
2093,280,278,271,357,294,271,267,248
2094,280,280,270,389,288,269,265,250
2095,293,277,269,340,281,271,266,250
2096,855,280,270,288,278,270,266,252
2097,2968,306,277,268,278,271,267,251
2098,3988,1688,342,269,285,277,268,254
2099,4088,3620,2942,293,949,342,269,269
2100,4095,4095,4088,2220,3784,3389,324,960
2101,4095,4095,4095,4056,4095,4095,3378,3700
