row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
7666,273,273,297,268,2062,2706,286,254
7667,272,278,380,292,3381,3524,292,256
7668,271,293,1337,1291,3552,3568,290,255
7669,272,295,1584,2196,3558,3560,307,256
7670,272,617,2508,3320,3572,3534,964,257
7671,273,1914,3400,3470,3612,3578,3226,261
7672,274,2312,3460,3476,3594,3570,3388,270
7673,272,2830,3496,3488,3604,3566,3432,273
7674,275,3189,3508,3512,3609,3585,3486,274
7675,274,3268,3508,3524,3604,3592,3512,274
7676,275,3258,3508,3522,3592,3576,3524,277
7677,273,3246,3512,3520,3604,3586,3516,276
7678,274,3220,3514,3520,3610,3584,3508,277
7679,274,3205,3517,3526,3624,3604,3524,277
7680,274,3224,3520,3542,3604,3597,3540,278
7681,272,3177,3516,3540,3588,3572,3540,278
7682,271,3050,3516,3528,3588,3532,3487,274
7683,273,2552,3500,3516,3492,3460,3486,266
7684,273,2158,3464,3392,3340,3432,3472,257
7685,272,1824,3368,2740,3036,3217,3428,253
7686,272,1729,3097,1720,2050,2001,3372,253
7687,272,1791,2732,366,305,306,3296,252
7688,272,1868,2430,279,282,292,3232,253
7689,272,1913,2300,263,281,285,3092,253
7690,273,1925,2266,259,280,280,2008,254
7691,272,1946,2254,257,281,278,282,253
7692,271,2004,2232,258,283,280,274,251
7693,272,1998,2216,259,280,276,273,252
7694,273,1960,2274,258,281,280,276,253
7695,272,1972,2344,259,283,278,271,253
7696,274,1956,2592,261,281,276,271,253
7697,272,1967,3023,263,281,277,274,253
7698,272,1996,3300,267,283,277,269,251
7699,270,2030,3392,269,282,276,270,253
7700,271,2013,3412,269,279,274,271,251
7701,271,1940,3425,273,281,276,271,252
7702,271,1874,3437,273,280,273,270,251
7703,271,1790,3442,275,278,273,273,252
7704,272,1566,3445,274,278,275,273,251
7705,272,1057,3448,277,277,274,270,250
7706,272,416,3452,279,277,272,270,251
7707,273,318,3456,278,278,272,269,252
7708,272,308,3464,280,277,272,272,253
7709,272,307,3462,280,277,273,270,251
7710,272,306,3455,280,277,272,270,252
7711,272,304,3452,282,278,273,271,252
7712,271,308,3452,280,276,274,272,251
7713,271,307,3454,279,276,272,270,251
7714,271,306,3454,279,276,273,270,252
7715,272,298,3440,279,277,273,271,253
7716,271,286,3396,276,277,274,273,251
7717,272,276,3112,273,278,275,273,252
7718,274,273,1518,272,278,276,271,252
7719,275,272,289,267,280,272,270,253
7720,279,272,265,261,279,274,270,252
7721,293,271,263,259,277,274,270,251
