row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
20833,4014,4095,4095,4095,4095,4095,4095,3872
20834,3758,4095,4095,4095,4095,4095,4095,3172
20835,3116,4092,4095,4095,4088,4004,4060,1542
20836,2248,3972,4015,4095,3988,3524,3940,299
20837,1206,3452,3573,4056,3279,1556,2852,258
20838,331,2280,2069,3752,746,291,320,250
20839,288,672,317,1924,287,284,276,250
20840,280,292,271,289,286,285,274,247
20841,276,275,270,264,295,334,274,249
20842,276,274,303,265,1818,3144,275,249
20843,275,275,1952,301,3444,3432,276,249
20844,276,274,3068,2288,3308,2820,277,249
20845,277,276,1964,3084,981,689,278,249
20846,276,275,1565,1224,294,488,282,250
20847,276,276,1809,282,297,510,284,250
20848,276,272,1814,263,294,453,283,250
20849,276,273,1828,262,293,387,283,248
20850,277,273,1756,260,293,325,281,249
20851,275,274,1757,261,294,302,282,250
20852,275,273,1740,261,294,296,281,250
20853,276,274,840,260,294,298,281,248
20854,276,273,1046,261,295,301,283,248
20855,276,273,1260,262,294,302,284,249
20856,275,272,1474,261,295,302,284,249
20857,276,272,1577,262,300,303,285,250
20858,275,272,1576,264,299,303,286,249
20859,274,272,1453,264,300,304,284,249
20860,275,272,1137,265,299,306,287,249
20861,275,271,792,270,299,310,287,249
20862,274,271,439,275,303,315,287,249
20863,274,269,344,1281,305,316,287,250
20864,275,272,316,1287,303,314,285,250
20865,274,271,301,1297,303,313,286,248
20866,275,271,293,1315,305,318,288,250
20867,275,271,285,1344,308,322,288,249
20868,276,272,279,1425,313,330,287,250
20869,276,272,274,1746,322,352,292,250
20870,275,272,271,1024,339,373,294,249
20871,275,272,268,1410,331,355,291,249
20872,276,273,268,1693,324,331,290,249
20873,276,271,267,1932,320,323,287,248
20874,275,269,266,2095,316,318,287,247
20875,276,270,266,2080,313,315,286,250
20876,275,270,266,1914,308,314,286,249
20877,275,269,264,1604,306,310,285,249
20878,276,272,265,1166,301,306,285,248
20879,276,272,264,649,298,304,283,249
20880,275,273,265,755,296,304,284,250
20881,276,272,264,717,297,305,286,248
20882,275,272,264,898,299,303,286,249
20883,275,272,266,887,300,301,285,250
20884,276,273,264,879,303,300,285,250
20885,276,271,265,973,312,298,286,250
20886,276,274,265,970,317,293,284,249
20887,276,272,264,967,323,292,283,251
20888,276,272,262,965,332,288,282,251
20889,277,274,264,1063,344,288,282,249
20890,277,273,264,1061,357,288,282,249
20891,276,273,264,1061,336,290,284,249
20892,277,273,266,260,302,292,284,250
20893,282,275,266,259,287,293,285,251
20894,306,274,266,260,286,299,288,250
20895,947,276,267,260,289,304,288,253
20896,2769,302,277,263,300,323,292,272
20897,3886,1306,820,268,1749,3052,309,1428
20898,4079,3476,3736,455,3994,4076,3372,3618
20899,4095,4088,4095,3844,4095,4095,4068,3832
20900,4095,4095,4095,4095,4095,4095,4095,3832
20901,4095,4095,4095,4095,4095,4095,4095,3804
20902,4095,4095,4095,4095,4095,4095,4095,3776
20903,4095,4095,4095,4095,4095,4095,4095,3756
20904,4095,4095,4095,4095,4095,4095,4095,3752
20905,4095,4095,4095,4095,4095,4095,4095,3768
20906,4095,4095,4095,4095,4095,4095,4095,3808
20907,4095,4095,4095,4095,4095,4095,4095,3868
20908,4095,4095,4095,4095,4095,4095,4095,3928
20909,4095,4095,4095,4095,4095,4095,4095,3988
