row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
687,272,275,268,308,2056,270,276,254
688,272,274,276,305,2797,273,276,254
689,274,276,297,304,3308,278,274,254
690,273,280,927,304,3462,286,273,254
691,274,285,2472,312,3516,295,271,254
692,273,294,3176,723,3540,297,270,253
693,273,301,3412,1951,3556,314,269,254
694,273,302,3510,3244,3565,833,270,253
695,273,301,3528,3560,3576,1829,269,253
696,274,293,3516,3572,3576,2912,268,253
697,273,284,3448,3572,3556,3358,270,253
698,273,277,3204,3552,3228,3444,273,253
699,272,276,2991,3536,2604,3496,273,252
700,274,273,2840,3519,2312,3524,287,253
701,272,274,2484,3509,1636,3524,290,251
702,272,274,1771,3509,860,3500,288,253
703,272,274,734,3502,360,3388,287,252
704,273,274,329,3492,379,3116,287,251
705,274,274,297,3476,1372,2676,279,252
706,273,275,293,3444,2098,804,272,251
707,272,276,285,3325,2964,275,271,253
708,272,274,276,3073,3188,269,269,251
709,273,274,271,2632,3190,271,268,252
710,273,274,267,1793,3286,272,269,252
711,273,273,268,619,3409,274,268,252
712,272,273,266,305,3448,275,267,252
713,271,273,267,279,3456,290,268,253
714,272,271,266,270,3456,319,266,251
715,272,272,267,267,3420,796,268,252
716,272,273,266,266,3292,1974,267,253
717,272,274,266,264,3188,2788,266,252
718,272,273,267,264,3149,3278,266,252
719,272,274,266,263,2578,3249,268,252
720,273,273,268,264,1768,3174,267,253
721,274,274,267,263,1728,3000,266,252
722,274,274,268,263,872,1613,266,252
723,286,275,267,263,285,283,267,252
724,687,277,268,262,275,269,266,249
725,3432,330,275,264,274,269,266,251
726,4000,2790,1110,271,292,276,267,252
727,4015,4079,3886,924,2760,1701,273,272
728,4024,4095,4095,3788,4065,4062,2440,3444
