row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
26940,4058,4095,4095,4095,4095,4095,4095,3976
26941,4012,4095,4095,4095,4095,4095,4095,3864
26942,3960,4095,4095,4095,4095,4095,4095,3561
26943,3830,4095,4095,4095,4095,4095,4095,3080
26944,3724,4095,4095,4095,4095,4084,4092,2028
26945,3284,4095,4095,4095,4095,4008,4052,804
26946,2804,4092,4095,4095,4084,3846,3992,304
26947,2244,4052,4068,4095,4014,3090,3724,268
26948,1135,3884,3988,4095,3784,1687,2950,257
26949,382,3482,3690,4049,2932,341,1436,253
26950,316,2936,2984,3960,1498,306,335,253
26951,291,2170,1684,3716,390,299,291,252
26952,280,1086,344,2920,317,294,282,253
26953,271,333,286,1710,315,289,280,253
26954,271,293,273,321,317,289,280,252
26955,269,280,269,279,317,292,283,253
26956,269,275,270,272,309,289,281,252
26957,269,273,269,267,304,289,278,253
26958,268,269,267,265,303,288,278,251
26959,268,270,267,265,302,289,278,252
26960,269,269,267,264,300,298,281,252
26961,268,269,269,263,306,326,280,253
26962,269,268,269,265,344,1373,284,251
26963,268,267,267,261,517,2033,283,253
26964,269,268,266,261,1780,3008,282,253
26965,269,269,266,261,2870,3360,284,253
26966,269,268,266,262,3356,3433,288,252
26967,269,269,265,262,3471,3428,292,254
26968,270,269,265,262,3496,3400,296,253
26969,270,269,265,261,3492,3304,298,254
26970,269,269,266,263,3492,3120,300,254
26971,267,268,265,262,3456,2822,301,254
26972,269,269,265,265,3306,2314,303,254
26973,269,269,265,268,2958,1708,305,253
26974,269,270,265,269,2342,909,307,256
26975,270,269,265,273,1815,435,307,255
26976,269,270,265,277,1010,320,307,255
26977,270,270,266,285,365,305,307,254
26978,269,268,265,298,310,294,311,257
26979,269,269,266,316,301,288,307,256
26980,269,270,265,349,297,288,306,255
26981,269,269,265,788,296,286,306,257
26982,268,269,265,1144,295,285,306,257
26983,268,268,266,1615,294,286,310,257
26984,268,268,266,1940,292,284,309,257
26985,268,269,265,2408,290,285,311,257
26986,270,269,267,2548,289,285,311,258
26987,269,269,268,2660,288,283,309,256
26988,269,270,268,2836,290,285,312,256
26989,269,268,266,2900,288,284,312,258
26990,269,269,268,2954,289,281,309,257
26991,268,269,268,3026,287,284,312,257
26992,269,269,268,3032,285,281,316,258
26993,268,269,271,3036,283,280,313,257
26994,269,268,272,3036,283,280,306,257
26995,269,269,273,3028,285,281,308,257
26996,268,269,272,3025,286,281,307,258
26997,268,268,274,3005,285,281,307,258
26998,267,269,272,2986,284,280,300,258
26999,268,269,274,2988,283,281,294,259
27000,269,268,273,2980,284,279,286,258
27001,268,268,273,2978,285,282,286,258
27002,268,268,271,2988,284,281,283,258
27003,268,267,272,2985,284,279,281,259
27004,268,269,271,2984,283,280,282,259
27005,268,268,271,2982,286,281,280,257
27006,268,268,270,2962,285,280,283,259
27007,269,269,270,2968,284,278,281,260
27008,269,269,270,2964,282,278,282,260
27009,268,269,270,2959,282,277,280,259
27010,269,269,268,2953,282,276,279,259
27011,269,269,268,2949,284,278,281,258
27012,268,268,269,2946,284,278,280,258
27013,269,268,268,2943,283,277,280,258
27014,269,269,267,2948,284,277,279,259
27015,268,269,267,2956,284,277,281,258
27016,267,267,265,2957,283,277,280,258
27017,269,269,266,2952,282,277,277,255
27018,269,268,267,2942,282,276,279,257
27019,268,267,266,2909,283,277,280,257
27020,268,268,265,2856,281,276,278,256
27021,267,268,265,2798,282,276,277,257
27022,268,269,265,2688,284,277,278,255
27023,268,269,264,2578,284,277,277,256
27024,268,268,263,2404,286,276,277,256
27025,268,268,263,2190,288,277,277,257
27026,267,268,264,1913,296,279,276,257
27027,268,267,264,1556,312,279,276,255
27028,268,268,263,1153,348,282,277,256
27029,269,267,263,709,778,294,275,256
27030,269,268,263,369,1393,307,277,256
27031,269,268,262,315,2174,375,276,257
27032,269,268,262,291,2934,1553,276,256
27033,269,268,261,279,3084,1882,276,256
