row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
29071,3638,4095,4095,4095,4095,4061,4095,3376
29072,2484,3968,3941,4092,3800,3022,3822,332
29073,873,2824,2548,3629,1693,346,851,254
29074,298,600,313,907,292,284,269,252
29075,287,288,273,275,1521,358,266,252
29076,286,283,301,284,3505,1741,265,251
29077,287,305,2192,1077,3548,2359,264,252
29078,291,1020,3508,3220,3552,2301,266,251
29079,298,2744,3548,3518,3548,2206,265,252
29080,301,3374,3508,3468,3166,1578,266,252
29081,305,3468,3072,2020,1186,299,266,250
29082,308,3504,1131,283,305,278,265,250
29083,313,3533,705,273,1769,294,264,252
29084,313,3550,2592,300,3488,296,265,251
29085,311,3552,3316,1041,3548,302,264,250
29086,302,3512,3516,2392,3561,313,265,251
29087,299,3334,3584,3422,3572,319,264,252
29088,297,3132,3596,3588,3584,328,265,253
29089,300,3048,3606,3596,3584,352,263,253
29090,300,3086,3596,3590,3553,328,267,252
29091,298,3320,3564,3566,3414,291,266,254
29092,298,3436,3436,3274,1608,277,265,252
29093,303,3468,2353,507,294,290,265,252
29094,306,3500,401,273,654,446,266,253
29095,310,3536,620,266,1722,1697,266,253
29096,315,3560,2228,269,3280,1492,265,252
29097,315,3576,3286,366,3548,437,265,250
29098,299,3496,3572,3425,3534,284,265,253
29099,288,2984,3557,3541,3416,274,265,250
29100,285,1052,3416,3508,1967,271,264,250
29101,286,284,1431,3032,281,269,265,249
29102,288,276,272,293,274,269,265,251
29103,311,276,267,261,275,271,266,251
29104,1773,298,276,263,296,300,269,270
29105,3912,1884,1689,296,3736,3934,2442,3864
29106,4095,4068,4095,3676,4095,4095,4095,4095
