row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
21172,4095,4095,4095,4095,4095,4095,4095,3252
21173,4095,4095,4095,4095,4095,4095,4095,1280
21174,4095,4095,4095,4095,4095,3924,4002,280
21175,4095,4095,4095,4095,4040,3192,3040,253
21176,3996,4095,4095,4095,3450,1546,392,254
21177,3534,4095,4062,4046,2282,333,277,254
21178,2388,3950,3726,3497,464,296,269,252
21179,706,2973,2664,1806,289,318,271,253
21180,295,1297,553,338,287,1520,283,253
21181,285,312,288,276,289,3206,312,254
21182,284,281,274,272,306,3584,1462,254
21183,280,275,272,272,327,3593,2668,256
21184,283,278,272,269,361,3596,3284,255
21185,282,274,271,269,1028,3616,3268,256
21186,282,276,272,268,2463,3612,3248,254
21187,283,276,272,272,3372,3620,3074,252
21188,282,274,271,279,3567,3600,2220,252
21189,284,276,275,325,3624,3584,1240,251
21190,283,275,280,1430,3636,3516,395,252
21191,283,276,283,2560,3636,3256,305,253
21192,284,275,285,3037,3632,2840,288,251
21193,283,275,285,3140,3632,2664,281,252
21194,281,274,281,3220,3624,2473,272,253
21195,280,273,281,3224,3628,2712,267,251
21196,281,274,277,3192,3620,3020,267,251
21197,281,275,276,3132,3624,3412,267,252
21198,282,273,275,3076,3628,3476,266,251
21199,282,274,275,2894,3628,3464,266,251
21200,281,273,273,2126,3628,3464,269,252
21201,281,275,275,1965,3631,3468,267,252
21202,282,275,293,2742,3628,3414,266,251
21203,281,274,884,3352,3596,2465,267,251
21204,280,276,2740,3500,3521,316,267,252
21205,282,278,3324,3532,2880,275,265,252
21206,282,282,3506,3528,427,271,266,251
21207,282,288,3544,3472,285,273,267,254
21208,281,286,3540,2836,280,273,267,253
21209,281,282,3528,1704,279,276,265,253
21210,282,281,3520,780,289,295,265,253
21211,282,280,3460,1610,422,375,267,253
21212,282,278,3360,2863,2044,453,266,251
21213,282,275,3228,3388,3400,541,266,253
21214,282,273,2852,3535,3580,580,267,254
21215,281,273,2026,3540,3569,622,266,252
21216,282,271,538,3528,3532,333,266,253
21217,281,272,290,3400,3310,282,265,253
21218,281,271,271,2868,972,272,265,253
21219,282,272,267,385,278,270,266,254
21220,284,273,268,269,277,269,267,256
21221,308,275,268,261,281,277,269,284
21222,2004,326,313,269,622,900,300,2420
21223,3980,2812,3247,626,3916,4032,3456,4088
21224,4095,4095,4095,3745,4095,4095,4095,4095
