row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
7009,4095,4095,4095,4095,4095,4095,4095,3324
7010,4036,4095,4095,4095,4095,3916,4024,457
7011,3544,4095,4088,4095,3950,2688,3196,261
7012,2313,3678,3695,4065,2846,395,363,252
7013,687,2436,2294,3548,534,278,273,251
7014,296,941,422,1791,285,272,267,251
7015,280,308,284,309,278,271,267,250
7016,279,282,272,270,277,272,267,251
7017,278,279,272,265,277,273,266,249
7018,279,278,273,266,277,272,266,251
7019,279,283,297,270,277,271,265,250
7020,279,298,1232,304,287,271,265,251
7021,279,416,3128,1566,313,271,264,250
7022,280,1620,3524,3094,350,273,264,249
7023,279,2632,3540,3412,350,273,265,251
7024,279,2826,3528,3464,353,273,264,251
7025,280,2814,3204,3450,361,273,265,250
7026,280,2784,2290,3272,318,273,265,252
7027,280,2756,1428,1711,283,273,266,251
7028,280,2728,1884,317,279,274,266,250
7029,280,2706,2852,292,285,275,265,251
7030,278,2556,3476,521,309,273,265,252
7031,279,1931,3526,2565,1519,273,266,250
7032,278,644,3540,3480,2404,274,265,252
7033,278,324,3556,3532,2348,274,265,251
7034,279,326,3548,3534,2188,274,265,252
7035,278,536,3372,3368,1029,276,263,251
7036,278,1144,2772,1508,302,284,265,252
7037,278,1269,1664,293,367,322,265,253
7038,278,1347,751,272,1592,1785,265,252
7039,277,1464,884,271,1756,2972,267,251
7040,277,1625,1777,274,1408,2860,265,251
7041,277,1828,2372,277,1514,2730,267,251
7042,277,1674,3110,303,3324,2613,267,253
7043,277,1016,3536,1448,3549,2486,268,253
7044,277,420,3552,2973,3564,2316,267,252
7045,278,324,3456,3520,3524,1527,266,253
7046,277,292,2792,3484,3199,314,267,254
7047,279,281,1041,2804,1316,282,267,253
7048,278,280,293,465,294,281,269,254
7049,295,281,277,281,284,279,268,255
7050,1469,296,280,274,289,286,269,259
7051,3892,1460,551,292,431,410,277,293
7052,4095,3790,3556,1741,3343,3260,1334,3488
7053,4095,4095,4095,3877,4095,4095,4036,4095
