row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
21604,4095,4095,4095,4095,4095,4095,4095,3749
21605,4024,4095,4095,4095,4095,4095,4095,2152
21606,3631,4095,4095,4095,4073,3700,3839,286
21607,2442,3940,3948,4066,2972,326,368,256
21608,362,2086,1043,2780,285,275,272,252
21609,283,290,267,266,281,273,271,252
21610,283,274,273,260,282,273,269,252
21611,280,271,1814,370,284,273,268,253
21612,280,272,2076,2808,324,274,268,253
21613,279,271,2029,3468,1690,275,268,253
21614,280,271,2068,3502,3580,307,269,252
21615,280,272,2054,3509,3604,315,268,252
21616,281,272,2033,3516,3621,316,269,253
21617,281,272,2184,3528,3628,314,269,252
21618,280,274,3168,3532,3604,313,269,252
21619,281,284,3520,3534,2172,280,268,250
21620,281,294,3566,3548,297,271,269,252
21621,280,315,3584,3546,694,270,268,251
21622,281,375,3593,3562,943,270,267,251
21623,282,369,3588,3560,1992,271,268,249
21624,283,345,3573,3556,3228,270,267,251
21625,282,325,3564,3550,3350,271,266,251
21626,283,312,3554,3556,3392,269,266,250
21627,282,300,3544,3556,3420,270,265,251
21628,284,287,3512,3565,3438,269,266,251
21629,282,278,3448,3562,3392,270,266,251
21630,282,277,3054,3566,2124,273,266,251
21631,284,276,2542,3552,968,310,265,252
21632,283,277,2428,3548,3184,1437,264,251
21633,283,274,2418,3535,3560,1377,266,252
21634,285,274,1790,3522,3560,1316,266,252
21635,286,275,382,3484,3488,1113,265,251
21636,285,276,293,3316,2590,340,265,251
21637,286,275,274,1953,315,277,266,252
21638,286,275,267,298,277,268,265,252
21639,286,276,267,266,274,267,266,252
21640,287,276,266,262,275,269,265,251
