row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
39356,4095,4095,4095,4095,4095,4095,4095,3680
39357,4042,4095,4095,4095,4095,4095,4095,2226
39358,3848,4095,4095,4095,4095,4056,4052,309
39359,3326,4095,4095,4095,4064,3596,3773,257
39360,2204,4052,4095,4095,3720,1708,1779,253
39361,913,3692,3964,4036,1691,287,277,250
39362,305,2452,3009,3644,292,277,276,251
39363,282,657,695,1650,279,275,269,252
39364,281,287,274,281,286,294,274,251
39365,280,273,271,265,335,345,273,250
39366,279,272,279,265,2520,973,273,250
39367,279,271,322,295,3540,2246,271,252
39368,279,272,1289,1972,3597,3172,270,252
39369,282,273,2124,3386,3614,3310,269,251
39370,279,273,2888,3464,3608,3348,270,252
39371,279,273,3148,3485,3612,3380,268,251
39372,279,272,3342,3492,3592,3392,270,251
39373,278,272,3439,3484,3340,3390,269,252
39374,280,273,3440,3346,1803,2964,271,253
39375,281,273,3444,1606,489,338,270,252
39376,279,273,3448,306,286,272,270,252
39377,278,273,3418,593,276,272,268,252
39378,279,273,3388,2002,277,272,270,253
39379,278,273,3348,2243,280,277,269,253
39380,279,272,3276,2794,306,684,269,252
39381,278,271,2542,3418,3300,3160,274,253
39382,278,271,1566,3517,3621,3518,285,251
39383,278,271,1287,3535,3640,3588,679,254
39384,279,272,316,3542,3644,3609,1972,260
39385,279,273,328,3540,3652,3612,3386,364
39386,280,271,1457,3540,3649,3609,3520,1115
39387,279,272,1434,3540,3632,3604,3556,1160
39388,279,272,1424,3553,3492,3576,3552,1134
39389,279,272,1393,3544,1533,3368,3544,1102
39390,279,271,1312,3534,1614,2812,3534,1064
39391,278,269,1160,3516,2155,328,3488,322
39392,279,268,308,3500,3452,436,1943,256
39393,278,270,292,3476,3592,3160,282,266
39394,278,270,275,3357,3624,3535,3208,267
39395,278,268,265,2449,3592,3558,3502,264
39396,279,268,265,283,3528,3542,3496,262
39397,278,268,264,264,1852,3402,3420,257
39398,277,268,265,257,286,1141,2625,253
39399,278,269,263,257,278,274,284,251
39400,282,271,265,258,277,270,269,251
39401,297,269,265,259,277,270,267,252
39402,933,276,267,260,280,272,268,253
39403,3348,379,355,261,340,310,270,274
39404,4095,3340,3793,319,3615,3026,324,2652
39405,4095,4095,4095,3852,4095,4095,3764,4078
