row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
29838,289,552,2264,365,3233,271,268,250
29839,290,1187,3324,2153,3358,270,267,251
29840,289,1334,3502,3276,3353,271,266,251
29841,289,1358,3508,3478,3324,271,265,250
29842,290,1588,3508,3476,2888,271,266,251
29843,290,1972,3444,3440,1483,269,266,251
29844,289,2497,2960,3257,313,269,268,252
29845,289,2832,2088,1980,285,270,266,252
29846,290,2860,1574,332,277,269,267,252
29847,288,2696,1877,277,277,269,267,251
29848,290,2294,2705,270,280,270,266,251
29849,289,1585,3190,303,287,270,265,252
29850,288,727,3416,1292,301,271,265,251
29851,289,340,3480,3072,327,271,266,250
29852,288,301,3438,3449,323,270,267,251
29853,288,288,3218,3476,321,271,265,251
29854,287,283,3084,3480,313,270,264,252
29855,287,285,3148,3492,311,270,264,251
29856,288,285,3304,3474,301,271,266,253
29857,287,287,3422,3380,285,270,266,252
29858,287,288,3436,3039,277,271,265,252
29859,285,289,3404,2044,277,270,265,252
29860,287,292,3294,691,276,271,265,253
29861,286,293,2904,303,278,271,265,252
29862,287,292,2300,277,277,272,265,253
29863,288,295,2070,271,276,270,264,251
29864,288,298,2404,271,277,271,266,251
29865,286,301,2799,270,278,274,264,251
29866,286,307,2888,273,281,290,265,252
29867,286,306,3137,291,309,641,264,252
29868,284,295,3344,508,1798,837,265,252
29869,285,284,3232,2041,3439,434,264,253
29870,285,281,2872,3196,3488,330,264,252
29871,284,278,2221,3452,3458,290,265,251
29872,284,278,966,3396,3316,275,264,252
29873,286,280,305,3256,2682,272,265,252
29874,285,277,277,2428,757,272,264,251
29875,288,278,272,408,288,271,266,251
29876,299,278,270,280,277,272,265,251
29877,604,280,272,266,277,271,265,252
29878,2437,303,278,267,280,274,265,253
29879,3951,1498,362,272,303,292,267,259
29880,4095,3528,2848,324,2020,1644,280,320
29881,4095,4095,4068,2538,3974,3976,2400,3804
