row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
4863,3892,4095,4095,4095,4095,4095,4095,3728
4864,3256,4095,4095,4095,4095,4044,4078,1406
4865,1664,4012,4060,4095,4016,3456,3892,267
4866,332,3418,3676,4046,3032,397,1542,256
4867,280,1480,1107,3694,462,311,296,255
4868,269,296,279,404,351,309,292,252
4869,265,273,273,275,509,313,288,254
4870,268,270,272,270,377,315,285,253
4871,269,270,272,268,1356,1128,288,253
4872,268,269,271,268,3468,3280,296,253
4873,266,270,276,276,3744,3614,292,253
4874,268,269,269,273,3648,3329,320,254
4875,267,269,271,325,1888,2248,408,253
4876,266,270,269,1615,349,882,366,254
4877,267,271,274,3060,385,374,450,253
4878,266,270,277,3198,331,328,348,252
4879,266,271,280,3236,390,320,357,254
4880,266,269,287,3108,323,305,355,254
4881,266,270,290,2838,320,305,378,254
4882,268,269,295,2678,356,300,344,255
4883,267,268,297,2412,318,292,310,254
4884,268,268,297,2295,324,300,288,254
4885,266,269,295,2276,311,296,280,254
4886,268,270,290,2346,308,294,279,253
4887,268,270,285,2468,304,290,275,253
4888,267,269,278,2624,306,287,277,253
4889,265,270,273,2844,301,284,276,252
4890,266,269,269,3005,301,284,276,252
4891,267,268,268,2988,301,283,275,252
4892,267,268,267,2513,321,284,273,252
4893,267,269,268,1476,1807,321,273,253
4894,266,268,266,307,3360,477,272,252
4895,267,269,267,269,3471,364,272,252
4896,267,270,268,263,3268,291,272,253
4897,268,269,267,270,416,278,270,250
4898,267,267,268,321,289,276,270,252
4899,266,269,269,1940,287,274,270,250
4900,267,269,271,2906,284,273,270,252
4901,268,268,278,3044,285,273,268,251
4902,268,270,287,2821,284,272,267,253
4903,266,268,293,2520,283,272,267,252
4904,266,268,297,2264,282,270,268,253
4905,268,268,304,1957,282,272,268,253
4906,266,267,306,1789,280,269,271,253
4907,267,268,305,1696,280,269,484,252
4908,267,267,305,1741,280,269,1631,253
4909,267,269,296,1910,280,270,1986,250
4910,267,269,286,2292,280,270,2344,250
4911,267,269,276,2700,281,271,2636,250
4912,267,269,270,3040,284,274,2804,250
4913,268,270,268,3040,304,297,2900,250
4914,267,269,266,2501,1732,2518,2317,248
4915,268,267,264,1044,3247,2921,308,249
4916,267,270,265,282,1905,384,272,251
4917,269,268,266,261,288,275,272,252
4918,277,269,268,259,282,275,272,255
4919,346,272,268,261,285,288,278,316
4920,3080,317,306,264,1148,2652,838,3900
4921,4004,2888,3492,323,4008,4095,4040,4095
4922,4052,4088,4095,3860,4095,4095,4095,4095
