row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
40978,4095,4095,4095,4095,4095,4095,4095,3966
40979,4092,4095,4095,4095,4095,4094,4095,2936
40980,4028,4095,4095,4095,4084,3720,3974,322
40981,3618,4095,4072,4095,3650,1858,2408,256
40982,2018,3822,3454,3964,1489,296,292,250
40983,310,2154,1013,2432,285,272,268,252
40984,271,312,275,301,276,273,265,252
40985,269,272,266,264,277,282,266,251
40986,269,270,267,261,292,421,267,251
40987,268,270,265,261,1625,3023,267,251
40988,268,270,266,268,3436,3441,269,250
40989,268,270,265,281,3516,3484,274,249
40990,269,270,265,309,3540,3492,275,251
40991,268,269,265,514,3546,3477,275,250
40992,268,270,265,602,3528,3189,276,249
40993,268,271,265,500,3460,2180,277,252
40994,269,270,265,400,3344,625,279,251
40995,268,270,265,361,3321,311,275,251
40996,268,270,265,343,3428,296,268,252
40997,269,271,267,329,3508,331,267,252
40998,269,270,265,320,3526,1416,265,252
40999,268,272,267,310,3516,2510,266,252
41000,268,271,267,289,3480,3316,266,252
41001,268,270,267,274,3397,3481,270,254
41002,270,272,268,266,3352,3544,282,252
41003,269,270,267,264,3384,3572,303,250
41004,270,270,267,266,3501,3576,308,253
41005,271,270,268,281,3564,3569,307,252
41006,269,272,267,298,3564,3428,305,253
41007,270,273,267,299,3534,1864,297,253
41008,270,272,268,301,3500,305,273,253
41009,272,272,268,300,3502,308,268,253
41010,270,272,267,301,3524,832,267,254
41011,270,272,269,287,3528,2354,268,254
41012,272,274,269,275,3456,3288,269,256
41013,271,273,270,272,3024,3540,277,256
41014,271,272,270,270,1840,3572,315,256
41015,272,272,270,268,996,3464,383,257
41016,272,273,270,266,331,2858,477,258
41017,274,273,270,268,287,1326,315,260
41018,274,273,271,269,286,311,281,261
41019,272,273,271,268,287,286,274,260
41020,274,274,273,270,286,283,272,261
