row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
36607,3936,4095,4095,4095,4095,4095,4095,4095
36608,3573,4095,4095,4095,4095,4095,4095,4095
36609,2848,4088,4095,4095,4095,4095,4095,4068
36610,1818,3872,4028,4095,4095,4092,4095,3934
36611,772,3324,3734,4095,4060,4012,4095,3478
36612,333,2657,3164,4052,3844,3628,4056,2377
36613,298,1816,2263,3864,3140,2584,3896,712
36614,283,937,1262,3353,1944,1145,3228,294
36615,280,380,426,2543,570,315,1933,266
36616,279,315,311,1496,297,279,330,254
36617,277,292,286,550,284,273,281,252
36618,276,284,278,313,280,272,270,252
36619,276,280,274,285,279,269,265,249
36620,275,279,275,277,280,272,265,250
36621,274,278,277,274,281,270,265,251
36622,274,276,285,279,285,270,264,250
36623,276,276,292,289,290,271,266,252
36624,273,277,312,313,301,272,265,251
36625,274,276,364,442,317,272,266,252
36626,273,275,769,1230,360,271,265,250
36627,274,276,1345,2132,756,272,265,251
36628,274,276,1904,2990,1434,271,264,252
36629,273,276,2348,3404,1908,272,264,250
36630,275,276,2608,3450,2030,272,265,251
36631,274,274,2752,3144,1894,272,264,250
36632,274,274,2814,2452,1461,272,264,251
36633,273,275,2832,1583,702,271,264,250
36634,274,273,2801,578,324,269,265,252
36635,272,274,2725,312,293,270,264,250
36636,272,273,2601,288,281,271,267,251
36637,272,273,2414,282,277,270,266,250
36638,273,274,2150,282,276,270,265,251
36639,273,274,1912,283,275,270,265,252
36640,273,273,1583,287,274,270,265,252
36641,272,274,1213,291,274,270,265,250
36642,274,273,1252,294,276,272,265,251
36643,272,271,1279,301,275,270,266,252
36644,272,273,1221,310,276,270,266,251
36645,274,273,1202,325,275,270,264,250
36646,272,271,1291,354,272,269,266,251
36647,272,272,685,484,275,270,265,252
36648,272,272,680,925,275,270,266,251
36649,272,273,275,1274,275,270,266,249
36650,272,274,273,1592,276,270,265,251
36651,272,270,273,1850,278,270,265,251
36652,272,272,272,2030,280,270,265,250
36653,272,271,274,2156,286,270,264,252
36654,272,272,276,2294,295,270,264,251
36655,272,271,281,2517,316,269,265,251
36656,272,271,289,2766,553,271,264,250
36657,272,271,302,2968,1464,272,265,250
36658,273,271,312,3182,2241,273,265,251
36659,271,270,340,3360,2280,282,266,250
36660,272,273,432,3430,1412,294,265,250
36661,271,272,780,3404,320,309,265,250
36662,273,272,1137,3256,284,300,266,251
36663,273,272,1412,2856,276,284,265,250
36664,273,272,1542,2336,276,274,265,251
36665,273,271,1646,1580,275,270,264,251
36666,273,272,1656,905,275,272,265,251
36667,274,272,1613,393,275,270,265,251
36668,273,269,1523,332,277,269,265,251
36669,273,270,1412,320,276,270,266,252
36670,273,271,1276,313,276,269,266,251
36671,275,272,1103,308,276,269,266,251
36672,276,272,906,305,277,270,265,252
36673,274,273,652,308,275,269,266,251
36674,276,271,911,318,277,269,267,251
36675,275,272,941,333,277,270,266,251
36676,276,271,920,357,274,270,267,251
36677,278,272,999,403,275,269,267,253
36678,277,271,900,545,274,269,267,252
36679,277,272,994,794,275,269,265,252
36680,277,271,987,1052,276,270,266,252
36681,279,272,880,1288,276,270,266,252
36682,280,272,275,1481,274,269,265,251
36683,281,272,272,1638,275,270,268,253
36684,281,272,269,1845,276,271,266,251
36685,282,273,269,1944,279,273,268,251
36686,283,274,268,1768,288,274,276,252
36687,284,274,267,1300,311,291,289,251
36688,286,274,266,411,1044,1076,316,252
36689,286,274,265,300,2484,3124,484,252
36690,290,273,264,277,2728,3365,1100,252
36691,298,275,264,269,1929,3022,1004,252
36692,322,276,264,262,428,1712,313,252
36693,478,278,264,262,293,317,275,253
36694,1422,281,266,260,279,276,268,253
36695,2382,296,268,262,276,273,268,253
36696,3384,410,284,260,280,276,268,257
36697,3948,1928,615,265,308,298,270,269
36698,4066,3340,3055,296,2168,1541,279,322
36699,4088,4018,4046,1672,3896,3800,812,2682
36700,4092,4095,4095,3624,4095,4095,3338,3892
