row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
39792,4095,4095,4095,4095,4095,4095,4095,3768
39793,4095,4095,4095,4095,4095,4080,4088,1816
39794,4052,4095,4095,4095,4076,3566,3794,277
39795,3758,4095,4095,4095,3848,2276,2349,255
39796,2908,3839,3488,3932,944,284,277,252
39797,1179,2772,1972,3096,290,271,267,252
39798,318,860,298,350,276,271,267,254
39799,290,301,271,270,275,270,267,252
39800,285,283,273,262,277,270,266,252
39801,285,296,312,268,283,270,266,252
39802,286,359,2373,297,362,271,268,252
39803,285,1168,3480,729,1492,271,268,252
39804,285,660,3045,324,1436,272,267,253
39805,286,1165,3592,3542,3556,992,268,251
39806,284,1327,3596,3572,3570,2234,266,251
39807,284,1212,3616,3596,3602,3316,270,252
39808,284,1191,3608,3569,3596,3548,269,253
39809,284,1093,3604,3206,3322,3526,269,251
39810,285,730,3592,2277,1896,3388,269,253
39811,286,316,3550,2758,336,2178,267,251
39812,285,287,3332,3392,462,301,264,249
39813,285,280,2656,3548,2748,294,266,252
39814,285,277,1689,3590,3440,353,265,251
39815,285,278,1468,3604,3640,1594,266,252
39816,285,277,1343,3596,3621,1672,267,252
39817,286,277,3205,3610,3641,3592,282,252
39818,287,280,3480,3594,3604,3576,300,252
39819,286,280,3512,3500,3156,3492,304,252
39820,287,282,3496,3201,1062,3008,303,252
39821,286,281,3480,2287,282,518,286,252
39822,287,282,3454,632,278,276,268,252
39823,289,284,3456,313,278,283,270,251
39824,289,282,3464,348,280,546,329,253
39825,289,283,3478,1052,319,2826,1864,252
39826,289,282,3416,1823,2900,3508,1848,253
39827,290,282,3118,2796,3556,3552,2068,253
39828,289,281,3180,2626,3567,3564,2212,252
39829,290,279,2294,3548,3567,3460,1514,252
39830,292,277,1293,3494,3441,2878,358,252
39831,291,279,293,2997,1133,320,278,251
39832,291,280,275,597,280,270,268,250
39833,290,279,269,271,273,270,266,251
39834,290,279,269,263,274,270,266,251
39835,330,280,268,263,276,271,266,260
39836,2338,329,293,266,324,609,280,2396
39837,3988,2460,2476,328,3812,4044,3428,4095
39838,4095,4040,4095,3400,4095,4095,4095,4095
39840,4095,4095,4095,3905,4095,4095,4095,4095
39841,4095,4095,4095,3816,4095,4095,4095,4095
