row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
32032,4078,4095,4095,4095,4095,4082,4095,3624
32033,3820,4095,4095,4095,4084,3777,4037,2076
32034,3100,4052,4020,4095,3678,2540,3428,293
32035,1896,3416,3322,3948,1948,361,1133,256
32036,584,2140,1718,2874,299,275,277,252
32037,306,646,314,526,278,269,265,251
32038,293,299,276,277,278,268,265,250
32039,296,306,288,266,286,271,265,252
32040,307,840,942,288,311,269,266,252
32041,346,2656,3197,1735,722,269,267,252
32042,793,3460,3552,3408,1727,270,267,251
32043,1401,3588,3572,3500,1693,271,270,250
32044,1680,3624,3576,3512,1633,272,270,251
32045,1611,3628,3572,3516,1320,272,269,252
32046,1293,3629,3572,3508,326,272,268,251
32047,761,3625,3570,3460,289,271,269,253
32048,380,3616,3573,3257,278,274,269,252
32049,352,3612,3572,2814,277,272,268,251
32050,335,3608,3572,2556,292,272,268,252
32051,314,3572,3572,2762,972,270,269,252
32052,301,3502,3576,3212,1380,270,269,251
32053,297,3421,3568,3486,1496,271,271,251
32054,306,3392,3578,3536,1386,271,268,252
32055,342,3500,3596,3556,1184,269,267,251
32056,414,3608,3496,3516,324,270,267,251
32057,484,3625,2108,2900,282,269,268,253
32058,592,3624,333,331,277,270,265,251
32059,724,3620,312,269,278,272,266,252
32060,864,3624,666,266,288,278,268,251
32061,1032,3624,2408,275,1950,303,268,252
32062,1129,3617,3448,302,3496,1871,272,252
32063,821,3608,3532,1775,3550,3480,271,252
32064,332,3566,3540,3448,3564,3497,270,252
32065,296,3130,3560,3516,3568,3493,268,253
32066,286,2310,3557,3524,3572,3470,268,251
32067,286,1269,3524,3520,3564,3348,268,253
32068,284,351,3172,3520,3550,2812,268,255
32069,286,294,2145,3476,3329,1496,270,256
32070,286,281,513,2924,1964,320,267,256
32071,288,280,288,650,306,283,271,260
32072,303,280,276,283,285,279,269,260
32073,794,285,276,272,285,281,268,260
32074,3096,414,313,278,320,329,277,294
32075,4095,3500,3128,978,3038,2945,942,2870
32076,4095,4095,4095,3681,4095,4095,4029,4095
